,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Saturday, November 17, 2012", Eastern Illinois, Texas Pan American,29,30,63,50
0,"Saturday, November 17, 2012", Florida Atlantic, Coppin St.,33,8,64,61
0,"Saturday, November 17, 2012", Western Michigan, Maryland Eastern Shore,23,30,68,51
0,"Saturday, November 17, 2012", Ohio St., Rhode Island,26,30,69,58
0,"Saturday, November 17, 2012", Eastern Kentucky, Towson,34,28,71,69
0,"Saturday, November 17, 2012", Yale, Buffalo,36,33,63,59
0,"Saturday, November 17, 2012", Pittsburgh, Oakland,20,34,72,62
0,"Saturday, November 17, 2012", William & Mary, High Point,20,37,83,61
0,"Saturday, November 17, 2012", Marist, Columbia,29,27,67,62
0,"Saturday, November 17, 2012", Bradley, IUPUI,34,30,79,72
0,"Saturday, November 17, 2012", Bucknell, New Mexico St.,22,28,62,49
0,"Saturday, November 17, 2012", Eastern Michigan, IPFW,32,27,60,47
0,"Saturday, November 17, 2012", Detroit, Drake,42,35,85,79
0,"Saturday, November 17, 2012", Brown, Maine,31,38,70,68
0,"Saturday, November 17, 2012", South Florida, Loyola Chicago,38,21,68,50
0,"Saturday, November 17, 2012", Washington, Seton Hall,49,33,84,73
0,"Saturday, November 17, 2012", Cal St. Northridge, Tulsa,40,26,92,76
0,"Saturday, November 17, 2012", Charlotte, Lamar,39,22,70,49
0,"Saturday, November 17, 2012", SMU, Texas St.,32,39,78,75
0,"Saturday, November 17, 2012", Radford, Kennesaw St.,23,27,67,58
0,"Saturday, November 17, 2012", Vermont, Northeastern,22,31,66,55
0,"Saturday, November 17, 2012", Temple, Rice,34,31,77,63
0,"Saturday, November 17, 2012", Milwaukee, Davidson,30,31,73,68
0,"Saturday, November 17, 2012", Houston, Grambling St.,46,22,87,47
0,"Saturday, November 17, 2012", Memphis, Samford,33,24,65,54
0,"Saturday, November 17, 2012", Iowa, Gardner Webb,18,38,65,56
0,"Saturday, November 17, 2012", Western Kentucky, Western Carolina,40,30,92,81
0,"Saturday, November 17, 2012", Evansville, Western Illinois,24,26,49,44
0,"Saturday, November 17, 2012", Nevada, Green Bay,35,31,71,69
0,"Saturday, November 17, 2012", Utah St., Texas A&M Corpus Chris,31,25,77,68
0,"Saturday, November 17, 2012", UNLV, Jacksonville St.,32,14,77,58
0,"Saturday, November 17, 2012", Siena, Northern Kentucky,24,26,56,52
0,"Saturday, November 17, 2012", Loyola Marymount, Cal St. Bakersfield,35,39,76,73
0,"Saturday, November 17, 2012", Montana, Idaho,34,30,66,63
0,"Saturday, November 17, 2012", Cal St. Fullerton, Southern Utah,33,57,112,69
0,"Sunday, November 18, 2012", Loyola Chicago, Maryland Eastern Shore,19,21,62,46
0,"Sunday, November 18, 2012", Michigan St., Texas Southern,40,19,69,41
0,"Sunday, November 18, 2012", Tulane, Chicago St.,39,21,79,51
0,"Sunday, November 18, 2012", TCU, Prairie View A&M,17,20,44,39
0,"Sunday, November 18, 2012", Syracuse, Wagner,36,23,88,57
0,"Sunday, November 18, 2012", Kansas St., North Florida,40,26,74,55
0,"Sunday, November 18, 2012", Northwestern, Fairleigh Dickinson,41,14,80,53
0,"Sunday, November 18, 2012", Sacred Heart, Stony Brook,29,23,64,62
0,"Sunday, November 18, 2012", UCF, Savannah St.,31,18,53,50
0,"Sunday, November 18, 2012", Central Connecticut, La Salle,44,48,81,74
0,"Sunday, November 18, 2012", Valparaiso, Kent St.,28,36,88,83
0,"Sunday, November 18, 2012", Morehead St., Lafayette,33,33,88,74
0,"Sunday, November 18, 2012", Cincinnati, North Carolina A&T,47,16,93,39
0,"Sunday, November 18, 2012", Binghamton,s,27,27,62,54
0,"Sunday, November 18, 2012", Ohio, Wofford,34,16,73,50
0,"Sunday, November 18, 2012", Montana St., Portland,43,30,83,64
0,"Sunday, November 18, 2012", Arizona St., Florida A&M,45,32,97,70
0,"Sunday, November 18, 2012", Western Michigan, South Florida,36,34,58,53
0,"Sunday, November 18, 2012", Boise St., Louisiana Lafayette,26,28,63,57
0,"Sunday, November 18, 2012", Southeast Missouri St., Chattanooga,23,29,77,65
0,"Sunday, November 18, 2012", Hofstra, Marshall,37,31,103,100
0,"Sunday, November 18, 2012", Louisville, Miami OH,39,17,80,39
0,"Sunday, November 18, 2012", Nebraska, Nebraska Omaha,36,34,75,62
0,"Sunday, November 18, 2012", Creighton, Presbyterian,43,17,87,58
0,"Sunday, November 18, 2012", Western Illinois, Yale,31,32,59,47
0,"Sunday, November 18, 2012", Florida, Middle Tennessee,29,26,66,45
0,"Sunday, November 18, 2012", Illinois St., Delaware St.,49,22,87,48
0,"Sunday, November 18, 2012", Gonzaga, South Dakota,46,30,96,58
0,"Sunday, November 18, 2012", Cal St. Fullerton, Green Bay,48,30,93,82
0,"Sunday, November 18, 2012", San Diego, Siena,42,30,77,60
0,"Sunday, November 18, 2012", Niagara, New Mexico St.,32,48,86,83
0,"Sunday, November 18, 2012", Eastern Illinois, IPFW,34,33,68,67
0,"Sunday, November 18, 2012", Arkansas, Longwood,55,34,112,63
0,"Sunday, November 18, 2012", UAB, Navy,45,25,82,63
0,"Sunday, November 18, 2012", Louisiana Tech, Troy,18,39,70,46
0,"Sunday, November 18, 2012", Northern Arizona, UC Davis,42,51,85,82
0,"Sunday, November 18, 2012", Eastern Kentucky, Radford,37,43,83,75
0,"Sunday, November 18, 2012", Wisconsin, Cornell,42,24,73,40
0,"Sunday, November 18, 2012", Nevada, Southern Utah,34,33,79,61
0,"Sunday, November 18, 2012", Minnesota, Richmond,30,29,72,57
0,"Sunday, November 18, 2012", Towson, Kennesaw St.,36,21,69,63
0,"Sunday, November 18, 2012", Iowa St., Campbell,36,28,88,68
0,"Sunday, November 18, 2012", Eastern Michigan, Texas Pan American,24,19,57,47
0,"Sunday, November 18, 2012", South Carolina St., NJIT,32,37,77,74
0,"Sunday, November 18, 2012",s, Eastern Washington,37,33,85,66
0,"Sunday, November 18, 2012", Duke, Florida Gulf Coast,52,30,88,67
0,"Sunday, November 18, 2012", Belmont, Stanford,25,33,70,62
0,"Monday, November 19, 2012", Illinois, USC,57,26,94,64
0,"Monday, November 19, 2012", Butler, Marquette,30,31,72,71
0,"Monday, November 19, 2012", Tennessee St., South Alabama,36,24,68,57
0,"Monday, November 19, 2012", North Dakota St., Youngstown St.,34,27,83,80
0,"Monday, November 19, 2012", Louisiana Tech, Southeast Missouri St.,31,32,67,63
0,"Monday, November 19, 2012", Indiana, Georgia,30,29,66,53
0,"Monday, November 19, 2012", North Carolina, Mississippi St.,49,17,95,49
0,"Monday, November 19, 2012", UC Irvine, Liberty,30,24,64,46
0,"Monday, November 19, 2012", Duquesne, James Madison,44,36,90,88
0,"Monday, November 19, 2012", Troy, Chattanooga,25,30,68,61
0,"Monday, November 19, 2012", Georgia St., Monmouth,30,23,62,49
0,"Monday, November 19, 2012", Virginia Tech, UNC Greensboro,41,45,96,87
0,"Monday, November 19, 2012", South Carolina, Rider,44,37,88,76
0,"Monday, November 19, 2012", Saint Louis, Texas A&M,32,23,70,49
0,"Monday, November 19, 2012", San Francisco, American,31,33,67,53
0,"Monday, November 19, 2012", Southern Miss, Sam Houston St.,28,34,61,49
0,"Monday, November 19, 2012", Arkansas Little Rock, Milwaukee,25,23,59,43
0,"Monday, November 19, 2012", Georgetown, UCLA,31,29,78,70
0,"Monday, November 19, 2012", Jacksonville, Missouri St.,26,30,64,58
0,"Monday, November 19, 2012", Arizona, Long Beach St.,50,37,94,72
0,"Monday, November 19, 2012", Kansas, Washington St.,50,21,78,41
0,"Monday, November 19, 2012", Oral Roberts, Pacific,34,37,69,67
0,"Monday, November 19, 2012", Fresno St., Cal Poly,30,37,76,67
0,"Monday, November 19, 2012", Oregon, Jacksonville St.,37,20,67,45
0,"Tuesday, November 20, 2012", Hawaii, North Dakota,42,27,71,66
0,"Tuesday, November 20, 2012", Monmouth, South Alabama,33,34,73,71
0,"Tuesday, November 20, 2012", James Madison, Youngstown St.,32,25,69,68
0,"Tuesday, November 20, 2012", Gardner Webb, Howard,22,15,55,43
0,"Tuesday, November 20, 2012", Troy, Southeast Missouri St.,24,34,59,56
0,"Tuesday, November 20, 2012", Southern Miss, UC Irvine,31,30,69,65
0,"Tuesday, November 20, 2012", Indiana St., Ball St.,24,35,68,48
0,"Tuesday, November 20, 2012", East Carolina, Appalachian St.,38,33,82,72
0,"Tuesday, November 20, 2012", Middle Tennessee, UCF,33,30,75,61
0,"Tuesday, November 20, 2012", Columbia, Villanova,22,26,75,57
0,"Tuesday, November 20, 2012", Florida, Savannah St.,28,14,58,40
0,"Tuesday, November 20, 2012", Richmond, Wofford,26,24,64,58
0,"Tuesday, November 20, 2012", North Dakota St., Duquesne,19,34,57,43
0,"Tuesday, November 20, 2012", Wichita St., DePaul,27,22,75,62
0,"Tuesday, November 20, 2012", Kent St., Bethune Cookman,28,33,69,68
0,"Tuesday, November 20, 2012", Louisiana Tech, Chattanooga,34,42,71,63
0,"Tuesday, November 20, 2012", Georgia St., Tennessee St.,25,24,59,57
0,"Tuesday, November 20, 2012", Cincinnati, Campbell,46,28,91,72
0,"Tuesday, November 20, 2012", La Salle, Hartford,22,40,64,51
0,"Tuesday, November 20, 2012", Army, St. Francis NY,30,31,67,59
0,"Tuesday, November 20, 2012", South Florida, Bradley,43,26,82,63
0,"Tuesday, November 20, 2012", Albany, South Carolina St.,25,45,83,55
0,"Tuesday, November 20, 2012", Central Connecticut, UMBC,39,40,83,82
0,"Tuesday, November 20, 2012", Rutgers, Boston University,42,34,81,79
0,"Tuesday, November 20, 2012",s, Harvard,41,23,75,56
0,"Tuesday, November 20, 2012", East Tennessee St., Charleston Southern,38,31,59,57
0,"Tuesday, November 20, 2012", Southern Illinois, SIU Edwardsville,28,35,71,55
0,"Tuesday, November 20, 2012", Texas Tech, Grambling St.,43,21,91,56
0,"Tuesday, November 20, 2012", Mississippi, McNeese St.,39,30,76,50
0,"Tuesday, November 20, 2012", Illinois St., Fairleigh Dickinson,41,33,91,58
0,"Tuesday, November 20, 2012", LSU, Northwestern St.,52,38,102,95
0,"Tuesday, November 20, 2012", Wisconsin, Presbyterian,39,15,88,43
0,"Tuesday, November 20, 2012", Canisius, Buffalo,40,38,71,64
0,"Tuesday, November 20, 2012", Sam Houston St., Liberty,24,15,64,50
0,"Tuesday, November 20, 2012", Iowa St., North Carolina A&T,38,17,86,57
0,"Tuesday, November 20, 2012", Oakland, Texas Southern,35,39,71,69
0,"Tuesday, November 20, 2012", Evansville, Tennessee Tech,17,33,62,50
0,"Tuesday, November 20, 2012", Maryland, Lafayette,40,30,83,74
0,"Tuesday, November 20, 2012", Arkansas, Florida A&M,49,31,89,60
0,"Tuesday, November 20, 2012", Michigan St., Boise St.,38,32,74,70
0,"Tuesday, November 20, 2012", UAB, Prairie View A&M,33,38,76,70
0,"Tuesday, November 20, 2012", Pepperdine, Houston Baptist,26,25,57,53
0,"Tuesday, November 20, 2012", Creighton, Longwood,53,24,105,57
0,"Tuesday, November 20, 2012", Northwestern, Delaware St.,35,22,69,50
0,"Tuesday, November 20, 2012", Arizona St., Cornell,22,25,64,53
0,"Tuesday, November 20, 2012", Santa Clara, USC Upstate,32,19,85,65
0,"Tuesday, November 20, 2012", Utah Valley, Eastern Washington,32,43,86,83
0,"Tuesday, November 20, 2012", Iowa, Western Kentucky,22,30,63,55
0,"Tuesday, November 20, 2012", Idaho, Green Bay,39,29,72,62
0,"Tuesday, November 20, 2012", UC Davis, Sacramento St.,33,24,87,76
0,"Tuesday, November 20, 2012", Austin Peay, Western Carolina,42,30,72,71
0,"Tuesday, November 20, 2012", TCU, Navy,23,26,47,45
0,"Wednesday, November 21, 2012", Monmouth, Tennessee St.,38,31,81,70
0,"Wednesday, November 21, 2012", San Diego St., Arkansas Pine Bluff,36,14,79,43
0,"Wednesday, November 21, 2012", Georgia St., South Alabama,43,35,75,73
0,"Wednesday, November 21, 2012", Northeastern, UC Riverside,20,38,61,52
0,"Wednesday, November 21, 2012", Boston College, Auburn,25,26,50,49
0,"Wednesday, November 21, 2012", North Dakota St., James Madison,24,34,66,44
0,"Wednesday, November 21, 2012", Toledo, Samford,27,31,82,69
0,"Wednesday, November 21, 2012", Colgate, St. Francis PA,37,36,85,76
0,"Wednesday, November 21, 2012", Southern Miss, Liberty,25,31,74,56
0,"Wednesday, November 21, 2012", Kentucky, Morehead St.,32,31,81,70
0,"Wednesday, November 21, 2012", Seton Hall, Maine,31,20,76,49
0,"Wednesday, November 21, 2012", Bryant, Brown,24,35,68,61
0,"Wednesday, November 21, 2012", Vermont, Yale,26,19,65,52
0,"Wednesday, November 21, 2012", Duquesne, Youngstown St.,42,33,84,74
0,"Wednesday, November 21, 2012", Georgia Southern, Kennesaw St.,25,24,62,46
0,"Wednesday, November 21, 2012", Miami OH, William & Mary,24,26,72,59
0,"Wednesday, November 21, 2012", Notre Dame, George Washington,32,21,65,48
0,"Wednesday, November 21, 2012", Manhattan, Hofstra,29,28,67,56
0,"Wednesday, November 21, 2012", Florida St., North Florida,32,24,75,67
0,"Wednesday, November 21, 2012", VMI, Old Dominion,34,47,76,71
0,"Wednesday, November 21, 2012", Elon, South Carolina,23,31,65,53
0,"Wednesday, November 21, 2012", Syracuse, Princeton,36,25,73,53
0,"Wednesday, November 21, 2012", Florida Gulf Coast, Alcorn St.,26,15,50,48
0,"Wednesday, November 21, 2012", NJIT, New Hampshire,29,35,69,67
0,"Wednesday, November 21, 2012",s, Holy Cross,30,30,65,53
0,"Wednesday, November 21, 2012", Purdue, UNC Wilmington,29,28,66,40
0,"Wednesday, November 21, 2012", Sam Houston St., UC Irvine,30,25,65,63
0,"Wednesday, November 21, 2012", Arkansas St., Central Arkansas,29,31,73,72
0,"Wednesday, November 21, 2012", Nebraska, Tulane,33,28,61,57
0,"Wednesday, November 21, 2012", Tulsa, Jackson St.,35,30,86,66
0,"Wednesday, November 21, 2012", SMU, Rider,38,34,83,70
0,"Wednesday, November 21, 2012", Arkansas Little Rock, Jacksonville,42,27,78,56
0,"Wednesday, November 21, 2012", BYU, UTSA,48,28,81,62
0,"Wednesday, November 21, 2012", Colorado St., Denver,20,28,60,53
0,"Wednesday, November 21, 2012", Eastern Washington, USC Upstate,37,30,75,70
0,"Wednesday, November 21, 2012", Utah, Idaho St.,22,29,57,46
0,"Wednesday, November 21, 2012", Central Michigan, Wright St.,23,27,59,55
0,"Wednesday, November 21, 2012", Air Force, Montana St.,40,39,86,72
0,"Wednesday, November 21, 2012", Wyoming, Northern Colorado,26,23,69,60
0,"Wednesday, November 21, 2012", UC Santa Barbara, San Diego,34,28,57,39
0,"Wednesday, November 21, 2012", Portland, Portland St.,51,30,81,60
0,"Wednesday, November 21, 2012", Santa Clara, Utah Valley,32,36,75,67
0,"Thursday, November 22, 2012", West Virginia, Marist,19,51,87,44
0,"Thursday, November 22, 2012", Missouri, Stanford,34,37,78,70
0,"Thursday, November 22, 2012", Davidson, Vanderbilt,33,25,75,62
0,"Thursday, November 22, 2012", Pacific, Xavier,30,32,70,67
0,"Thursday, November 22, 2012", Oral Roberts, Loyola Marymount,27,30,75,66
0,"Thursday, November 22, 2012", Charlotte, Texas St.,28,29,73,64
0,"Thursday, November 22, 2012", Duke, Minnesota,33,40,89,71
0,"Thursday, November 22, 2012",s, Drexel,36,28,76,64
0,"Thursday, November 22, 2012", VCU, Memphis,42,28,78,65
0,"Thursday, November 22, 2012", Oklahoma, UTEP,38,26,68,61
0,"Thursday, November 22, 2012", Gonzaga, Clemson,23,24,57,49
0,"Thursday, November 22, 2012", Georgia Tech, Rice,27,19,54,36
0,"Thursday, November 22, 2012", Louisville, Northern Iowa,20,26,51,46
0,"Thursday, November 22, 2012", California, Drake,33,33,73,70
0,"Friday, November 23, 2012", Illinois St., UAB,34,30,77,65
0,"Friday, November 23, 2012", Bethune Cookman, Nebraska Omaha,36,43,93,81
0,"Friday, November 23, 2012", Alabama, Charleston Southern,36,27,59,46
0,"Friday, November 23, 2012", Wofford, Hampton,19,27,56,51
0,"Friday, November 23, 2012", Fairleigh Dickinson, Delaware St.,27,25,63,62
0,"Friday, November 23, 2012", Virginia Tech, Appalachian St.,41,38,87,76
0,"Friday, November 23, 2012", Cincinnati, Iowa St.,35,35,78,70
0,"Friday, November 23, 2012", Jacksonville St., Northern Arizona,19,31,50,48
0,"Friday, November 23, 2012", Longwood, Florida A&M,33,34,86,83
0,"Friday, November 23, 2012", Florida, UCF,42,24,79,66
0,"Friday, November 23, 2012", North Carolina A&T, Campbell,43,29,85,60
0,"Friday, November 23, 2012", Prairie View A&M, Navy,24,15,42,40
0,"Friday, November 23, 2012", Cornell, Presbyterian,28,45,89,55
0,"Friday, November 23, 2012", Penn St., Bucknell,16,22,60,57
0,"Friday, November 23, 2012", Mississippi, Lipscomb,43,22,91,45
0,"Friday, November 23, 2012", USC Upstate, Utah Valley,44,24,75,50
0,"Friday, November 23, 2012", Ohio St., UMKC,53,18,91,45
0,"Friday, November 23, 2012", Loyola MD, Rhode Island,26,25,58,54
0,"Friday, November 23, 2012", Kentucky, LIU Brooklyn,55,43,104,75
0,"Friday, November 23, 2012", N.C. State, UNC Asheville,34,37,82,80
0,"Friday, November 23, 2012", Arizona St., Arkansas,43,41,83,68
0,"Friday, November 23, 2012", Wake Forest, William & Mary,23,30,63,57
0,"Friday, November 23, 2012", Utah, Central Michigan,37,24,67,51
0,"Friday, November 23, 2012", Providence, Fairfield,25,17,66,47
0,"Friday, November 23, 2012", Santa Clara, Eastern Washington,47,30,89,74
0,"Friday, November 23, 2012", Valparaiso, Chicago St.,34,22,67,46
0,"Friday, November 23, 2012", Michigan St., Oakland,34,21,70,52
0,"Friday, November 23, 2012", Northwestern, TCU,14,24,55,31
0,"Friday, November 23, 2012", Oregon, UNLV,37,40,83,79
0,"Friday, November 23, 2012", Wright St., Idaho St.,23,31,60,45
0,"Friday, November 23, 2012", New Mexico St., Louisiana Lafayette,41,18,79,57
0,"Friday, November 23, 2012", Creighton, Wisconsin,38,39,84,74
0,"Friday, November 23, 2012", New Mexico, Idaho,36,36,73,58
0,"Friday, November 23, 2012", Georgia, East Tennessee St.,31,13,54,38
0,"Saturday, November 24, 2012", Georgetown,s,34,32,72,50
0,"Saturday, November 24, 2012", George Mason, Boston University,21,21,48,45
0,"Saturday, November 24, 2012", IPFW, Dartmouth,24,37,70,66
0,"Saturday, November 24, 2012", Miami OH, James Madison,37,26,76,58
0,"Saturday, November 24, 2012", Arkansas Little Rock, SMU,33,32,69,56
0,"Saturday, November 24, 2012", Wagner, North Carolina Central,17,25,38,36
0,"Saturday, November 24, 2012", Notre Dame, St. Francis PA,35,23,69,52
0,"Saturday, November 24, 2012", College of Charleston, Baylor,26,31,63,59
0,"Saturday, November 24, 2012", Florida Atlantic, American,31,30,58,55
0,"Saturday, November 24, 2012", Saint Louis, Southern Illinois,28,17,61,51
0,"Saturday, November 24, 2012", Stony Brook, Canisius,36,30,82,75
0,"Saturday, November 24, 2012", Dayton, Manhattan,33,28,66,58
0,"Saturday, November 24, 2012", UNC Wilmington, Wofford,25,19,49,37
0,"Saturday, November 24, 2012", St. Francis NY, Brown,26,40,76,72
0,"Saturday, November 24, 2012", Radford, The Citadel,24,42,74,61
0,"Saturday, November 24, 2012", Yale, Army,21,19,86,83
0,"Saturday, November 24, 2012", Princeton, Lafayette,23,33,72,53
0,"Saturday, November 24, 2012", Central Michigan, Idaho St.,26,25,54,52
0,"Saturday, November 24, 2012", Utah, Wright St.,30,26,66,54
0,"Saturday, November 24, 2012", NJIT, South Carolina St.,34,20,72,63
0,"Saturday, November 24, 2012", Ohio, Richmond,27,30,73,48
0,"Saturday, November 24, 2012", George Washington, Hofstra,38,22,80,56
0,"Saturday, November 24, 2012", Bradley, Tennessee Martin,27,21,80,57
0,"Saturday, November 24, 2012", Miami FL, Detroit,35,31,77,62
0,"Saturday, November 24, 2012", Chattanooga, Kennesaw St.,21,38,65,51
0,"Saturday, November 24, 2012", Texas Pan American, SIU Edwardsville,37,26,77,66
0,"Saturday, November 24, 2012", Eastern Illinois, Houston Baptist,32,15,64,44
0,"Saturday, November 24, 2012", Washington St., Arkansas Pine Bluff,23,16,66,38
0,"Saturday, November 24, 2012", Stephen F. Austin, Tulsa,18,28,57,41
0,"Saturday, November 24, 2012", Illinois Chicago, Southeast Missouri St.,28,25,56,45
0,"Saturday, November 24, 2012", Boise St., UC Santa Barbara,37,20,72,56
0,"Saturday, November 24, 2012", Holy Cross, New Hampshire,33,23,60,50
0,"Saturday, November 24, 2012", Loyola Chicago, Northern Illinois,15,16,53,46
0,"Saturday, November 24, 2012", Hartford, Central Connecticut,37,38,80,77
0,"Saturday, November 24, 2012", St. Bonaventure, Niagara,33,32,80,75
0,"Saturday, November 24, 2012", VMI, Elon,43,46,90,81
0,"Saturday, November 24, 2012", South Carolina, Missouri St.,28,33,74,67
0,"Saturday, November 24, 2012", Middle Tennessee, Texas Southern,41,20,79,52
0,"Saturday, November 24, 2012", Eastern Kentucky, Norfolk St.,26,17,68,44
0,"Saturday, November 24, 2012", FIU, Coastal Carolina,31,37,87,77
0,"Saturday, November 24, 2012", Marshall, Nevada,40,24,89,82
0,"Saturday, November 24, 2012", Maryland, Georgia Southern,29,26,70,53
0,"Saturday, November 24, 2012",s, Florida Gulf Coast,32,32,79,68
0,"Saturday, November 24, 2012", Louisiana Tech, Louisiana Monroe,36,28,68,52
0,"Saturday, November 24, 2012", Green Bay, North Dakota St.,32,23,74,59
0,"Saturday, November 24, 2012", LSU, Mississippi Valley St.,33,23,75,50
0,"Saturday, November 24, 2012", UT Arlington, Samford,26,36,65,58
0,"Saturday, November 24, 2012", Tulane, Southern,34,21,68,65
0,"Saturday, November 24, 2012", Sacramento St., Central Arkansas,45,35,71,68
0,"Saturday, November 24, 2012", Montana, San Diego,31,32,67,66
0,"Saturday, November 24, 2012", Murray St., Old Dominion,40,35,79,72
0,"Saturday, November 24, 2012", Colorado St., Washington,30,28,73,55
0,"Saturday, November 24, 2012", BYU, Cal St. Northridge,46,40,87,75
0,"Saturday, November 24, 2012", Kent St., Nebraska,33,32,74,60
0,"Saturday, November 24, 2012", Wyoming, Cal St. Bakersfield,31,23,63,49
0,"Saturday, November 24, 2012", Utah St., Weber St.,28,28,65,55
0,"Saturday, November 24, 2012", Pepperdine, UC Irvine,33,23,72,62
0,"Saturday, November 24, 2012", San Francisco, Columbia,40,27,79,59
0,"Sunday, November 25, 2012", Michigan St., Louisiana Lafayette,33,27,63,60
0,"Sunday, November 25, 2012", La Salle, Villanova,30,34,77,74
0,"Sunday, November 25, 2012", Seton Hall,s,29,30,76,61
0,"Sunday, November 25, 2012", Syracuse, Colgate,38,24,87,51
0,"Sunday, November 25, 2012", Indiana St., High Point,30,32,76,62
0,"Sunday, November 25, 2012", UNC Wilmington, Hampton,25,29,61,60
0,"Sunday, November 25, 2012", Lehigh, Sacred Heart,33,49,91,77
0,"Sunday, November 25, 2012", Temple, Delaware,41,34,80,75
0,"Sunday, November 25, 2012", Rutgers, UNC Greensboro,43,40,87,80
0,"Sunday, November 25, 2012", Oklahoma St., Portland St.,40,22,81,58
0,"Sunday, November 25, 2012", Bryant, Boston College,24,26,56,54
0,"Sunday, November 25, 2012", Maine, Siena,33,36,72,66
0,"Sunday, November 25, 2012", Troy, Alabama St.,30,31,66,62
0,"Sunday, November 25, 2012", Houston, Texas A&M Corpus Chris,37,38,77,75
0,"Sunday, November 25, 2012", Arkansas St., Lamar,33,21,93,53
0,"Sunday, November 25, 2012", New Mexico, Portland,30,27,69,54
0,"Sunday, November 25, 2012", Long Beach St., Fresno St.,34,37,69,61
0,"Sunday, November 25, 2012", Connecticut, Stony Brook,26,31,73,62
0,"Sunday, November 25, 2012", Illinois, Gardner Webb,24,23,63,62
0,"Sunday, November 25, 2012", Rhode Island, Auburn,37,32,78,72
0,"Sunday, November 25, 2012", Oregon St., Montana St.,45,31,78,65
0,"Sunday, November 25, 2012", Indiana, Ball St.,50,19,101,53
0,"Sunday, November 25, 2012", Mercer, Furman,35,27,73,46
0,"Sunday, November 25, 2012", Colorado, Air Force,41,39,89,74
0,"Sunday, November 25, 2012", Cal Poly, UCLA,29,27,70,68
0,"Sunday, November 25, 2012", San Diego St., USC,23,35,66,60
0,"Monday, November 26, 2012", Savannah St., Robert Morris,23,17,61,52
0,"Monday, November 26, 2012", Tennessee, Oakland,38,15,77,50
0,"Monday, November 26, 2012", Albany, Wagner,36,27,66,63
0,"Monday, November 26, 2012", Monmouth, Lafayette,24,26,65,60
0,"Monday, November 26, 2012", Notre Dame, Chicago St.,51,32,92,65
0,"Monday, November 26, 2012", Morehead St., Norfolk St.,32,29,73,67
0,"Monday, November 26, 2012", East Carolina, Georgia St.,20,31,62,53
0,"Monday, November 26, 2012", South Florida, Stetson,27,28,63,54
0,"Monday, November 26, 2012",s, George Washington,28,32,65,56
0,"Monday, November 26, 2012", Loyola MD, Towson,36,26,65,53
0,"Monday, November 26, 2012", Nicholls St., New Orleans,47,31,92,79
0,"Monday, November 26, 2012", Texas Tech, Jackson St.,30,33,84,75
0,"Monday, November 26, 2012", Marquette, UMBC,28,24,79,46
0,"Monday, November 26, 2012", Evansville, Alabama A&M,38,21,72,46
0,"Monday, November 26, 2012", Texas A&M, Northwestern St.,38,28,78,65
0,"Monday, November 26, 2012", Colorado St., Northern Colorado,41,35,85,69
0,"Monday, November 26, 2012", Kansas, San Jose St.,40,32,70,57
0,"Monday, November 26, 2012", Murray St., Lipscomb,40,39,88,79
0,"Tuesday, November 27, 2012", Lehigh, Quinnipiac,30,33,77,66
0,"Tuesday, November 27, 2012", Bowling Green, Detroit,34,30,70,65
0,"Tuesday, November 27, 2012", Bucknell, Dartmouth,25,24,62,49
0,"Tuesday, November 27, 2012", Pittsburgh, Howard,36,28,70,46
0,"Tuesday, November 27, 2012", North Florida, Bethune Cookman,26,32,71,65
0,"Tuesday, November 27, 2012", North Carolina Central, Utah Valley,40,18,70,52
0,"Tuesday, November 27, 2012", Vermont, Harvard,34,48,85,78
0,"Tuesday, November 27, 2012", Providence, Holy Cross,30,19,61,42
0,"Tuesday, November 27, 2012", Minnesota, Florida St.,25,38,77,68
0,"Tuesday, November 27, 2012", Virginia Tech, Iowa,46,38,95,79
0,"Tuesday, November 27, 2012", Michigan, N.C. State,43,36,79,72
0,"Tuesday, November 27, 2012", UAB, Troy,20,35,75,55
0,"Tuesday, November 27, 2012", Southern Miss, Denver,23,15,61,50
0,"Tuesday, November 27, 2012", Mississippi St., Alcorn St.,37,21,60,42
0,"Tuesday, November 27, 2012", Texas, Sam Houston St.,32,18,65,37
0,"Tuesday, November 27, 2012", Illinois Chicago, Northern Illinois,19,27,58,46
0,"Tuesday, November 27, 2012", DePaul, Fairfield,45,37,85,78
0,"Tuesday, November 27, 2012", Maryland, Northwestern,26,28,77,57
0,"Tuesday, November 27, 2012", Nebraska, Wake Forest,24,28,79,63
0,"Tuesday, November 27, 2012", Colorado, Texas Southern,29,39,85,80
0,"Tuesday, November 27, 2012", Indiana, North Carolina,46,37,83,59
0,"Tuesday, November 27, 2012", Alabama, Lamar,36,27,75,47
0,"Wednesday, November 28, 2012", UCLA, Cal St. Northridge,38,24,82,56
0,"Wednesday, November 28, 2012", Washington, Saint Louis,29,29,66,61
0,"Wednesday, November 28, 2012", Fairleigh Dickinson,s,33,31,66,61
0,"Wednesday, November 28, 2012", West Virginia, VMI,48,31,94,69
0,"Wednesday, November 28, 2012", Cleveland St., Ball St.,34,30,69,63
0,"Wednesday, November 28, 2012", Western Carolina, Furman,21,27,79,65
0,"Wednesday, November 28, 2012", Massachusetts, Siena,34,24,64,63
0,"Wednesday, November 28, 2012", Wagner, Princeton,14,23,48,42
