,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Friday, January 11, 2013", Utah St., San Jose St.,29,27,66,60
0,"Saturday, January 12, 2013", Georgetown,s,19,36,67,51
0,"Saturday, January 12, 2013", Northeastern, Towson,33,39,70,59
0,"Saturday, January 12, 2013", N.C. State, Duke,41,39,84,76
0,"Saturday, January 12, 2013", Marquette, Pittsburgh,30,33,74,67
0,"Saturday, January 12, 2013", Clemson, Virginia,24,20,59,44
0,"Saturday, January 12, 2013", Morgan St., South Carolina St.,38,31,76,60
0,"Saturday, January 12, 2013", Delaware, Georgia St.,42,37,86,83
0,"Saturday, January 12, 2013", Syracuse, Villanova,27,29,72,61
0,"Saturday, January 12, 2013", Indiana, Minnesota,52,29,88,81
0,"Saturday, January 12, 2013", Western Illinois, Nebraska Omaha,29,32,89,74
0,"Saturday, January 12, 2013", Baylor, TCU,21,22,51,40
0,"Saturday, January 12, 2013", South Dakota St., IPFW,34,31,83,57
0,"Saturday, January 12, 2013", Alabama, Tennessee,24,28,68,65
0,"Saturday, January 12, 2013", VMI, Winthrop,35,32,72,54
0,"Saturday, January 12, 2013", Kansas St., West Virginia,33,36,65,64
0,"Saturday, January 12, 2013", Auburn, South Carolina,39,38,74,71
0,"Saturday, January 12, 2013", New Mexico, Fresno St.,39,22,72,45
0,"Saturday, January 12, 2013", Mississippi St., Georgia,35,36,72,61
0,"Saturday, January 12, 2013", Kent St., Ball St.,20,35,61,47
0,"Saturday, January 12, 2013", Charleston Southern, Longwood,28,40,75,62
0,"Saturday, January 12, 2013", Stony Brook, Hartford,37,18,73,59
0,"Saturday, January 12, 2013", Butler, Dayton,27,35,79,73
0,"Saturday, January 12, 2013", Ohio, Western Michigan,25,29,61,59
0,"Saturday, January 12, 2013", La Salle, Richmond,33,30,71,59
0,"Saturday, January 12, 2013", Charlotte, Rhode Island,31,30,58,50
0,"Saturday, January 12, 2013", Lehigh, Holy Cross,34,23,79,47
0,"Saturday, January 12, 2013", Western Carolina, UNC Greensboro,24,23,62,59
0,"Saturday, January 12, 2013", Northern Iowa, Bradley,41,14,84,53
0,"Saturday, January 12, 2013", Valparaiso, Milwaukee,20,33,76,52
0,"Saturday, January 12, 2013", Lafayette, Navy,25,18,64,47
0,"Saturday, January 12, 2013", UNC Asheville, Radford,42,29,79,61
0,"Saturday, January 12, 2013", Connecticut, Notre Dame,31,29,65,58
0,"Saturday, January 12, 2013", Iowa St., Texas,42,31,82,62
0,"Saturday, January 12, 2013", North Carolina, Florida St.,31,33,77,72
0,"Saturday, January 12, 2013", American, Colgate,27,33,72,63
0,"Saturday, January 12, 2013", UCLA, Colorado,34,35,78,75
0,"Saturday, January 12, 2013", Wisconsin, Illinois,39,19,74,51
0,"Saturday, January 12, 2013", Virginia Tech, Georgia Tech,25,22,70,65
0,"Saturday, January 12, 2013", Sacred Heart, Quinnipiac,26,29,80,74
0,"Saturday, January 12, 2013", Southern Miss, Houston,36,15,73,54
0,"Saturday, January 12, 2013", Vermont, UMBC,27,21,68,53
0,"Saturday, January 12, 2013", SMU, Tulane,29,19,59,53
0,"Saturday, January 12, 2013",s, San Francisco,35,36,78,72
0,"Saturday, January 12, 2013", Oklahoma, Oklahoma St.,38,29,77,68
0,"Saturday, January 12, 2013", BYU, Santa Clara,32,41,82,64
0,"Saturday, January 12, 2013", San Diego, Pepperdine,18,27,62,50
0,"Saturday, January 12, 2013", North Dakota, Montana St.,42,33,86,73
0,"Saturday, January 12, 2013", Portland, Loyola Marymount,31,21,68,64
0,"Saturday, January 12, 2013", Jacksonville, Mercer,32,23,49,47
0,"Saturday, January 12, 2013", Bryant, Central Connecticut,33,31,69,62
0,"Saturday, January 12, 2013", Kansas, Texas Tech,25,27,60,46
0,"Saturday, January 12, 2013", St. Francis NY, Wagner,23,35,71,52
0,"Saturday, January 12, 2013", Texas A&M, Kentucky,31,36,83,71
0,"Saturday, January 12, 2013", VCU, St. Bonaventure,29,32,72,65
0,"Saturday, January 12, 2013", Savannah St., Coppin St.,25,18,56,48
0,"Saturday, January 12, 2013", East Tennessee St., Florida Gulf Coast,32,45,85,75
0,"Saturday, January 12, 2013", Bethune Cookman, North Carolina A&T,39,35,72,60
0,"Saturday, January 12, 2013", Florida, LSU,20,29,74,52
0,"Saturday, January 12, 2013", Hofstra, William & Mary,27,17,70,59
0,"Saturday, January 12, 2013", Harvard, Dartmouth,43,42,75,65
0,"Saturday, January 12, 2013", Louisville, South Florida,38,15,64,38
0,"Saturday, January 12, 2013", Wake Forest, Boston College,38,36,75,72
0,"Saturday, January 12, 2013", James Madison, Drexel,27,19,51,43
0,"Saturday, January 12, 2013", Norfolk St., Maryland Eastern Shore,22,15,63,58
0,"Saturday, January 12, 2013", California, Washington St.,29,27,67,54
0,"Saturday, January 12, 2013", NJIT, Chicago St.,33,24,83,78
0,"Saturday, January 12, 2013", Akron, Northern Illinois,24,36,68,53
0,"Saturday, January 12, 2013", Xavier, George Washington,35,20,71,56
0,"Saturday, January 12, 2013", Boston University, Binghamton,42,33,83,59
0,"Saturday, January 12, 2013", Sam Houston St., McNeese St.,27,28,72,57
0,"Saturday, January 12, 2013", Hampton, Howard,21,23,51,49
0,"Saturday, January 12, 2013", Cleveland St., Detroit,43,35,74,62
0,"Saturday, January 12, 2013", North Florida, Kennesaw St.,38,32,81,72
0,"Saturday, January 12, 2013", Davidson, Furman,38,43,81,73
0,"Saturday, January 12, 2013", Appalachian St., Elon,34,34,80,70
0,"Saturday, January 12, 2013", East Carolina, UCF,27,36,88,85
0,"Saturday, January 12, 2013", Southeastern Louisiana, Nicholls St.,33,25,70,65
0,"Saturday, January 12, 2013", UT Arlington, Texas St.,34,44,91,74
0,"Saturday, January 12, 2013", Stetson, USC Upstate,36,33,66,64
0,"Saturday, January 12, 2013", Northwestern St., Central Arkansas,38,47,100,88
0,"Saturday, January 12, 2013", Middle Tennessee, Louisiana Monroe,19,34,66,57
0,"Saturday, January 12, 2013", Belmont, Tennessee Martin,46,22,90,53
0,"Saturday, January 12, 2013", Southern, Arkansas Pine Bluff,33,20,84,50
0,"Saturday, January 12, 2013", North Dakota St., Oakland,40,28,73,65
0,"Saturday, January 12, 2013", Bowling Green, Eastern Michigan,20,25,46,44
0,"Saturday, January 12, 2013", Prairie View A&M, Grambling St.,31,20,60,44
0,"Saturday, January 12, 2013", Temple, Saint Louis,34,26,64,54
0,"Saturday, January 12, 2013", Wyoming, Nevada,20,17,59,48
0,"Saturday, January 12, 2013", Princeton, Penn,31,22,65,53
0,"Saturday, January 12, 2013", USC, Utah,23,32,76,59
0,"Saturday, January 12, 2013", Alcorn St., Mississippi Valley St.,36,24,72,67
0,"Saturday, January 12, 2013", Arkansas, Vanderbilt,21,11,56,33
0,"Saturday, January 12, 2013", North Carolina Central, Florida A&M,32,43,85,62
0,"Saturday, January 12, 2013", Tulsa, Rice,26,33,64,51
0,"Saturday, January 12, 2013", Liberty, Coastal Carolina,27,20,64,56
0,"Saturday, January 12, 2013", Louisiana Tech, UTSA,36,35,73,71
0,"Saturday, January 12, 2013", UNC Wilmington, George Mason,36,34,82,74
0,"Saturday, January 12, 2013", College of Charleston, Chattanooga,50,24,86,59
0,"Saturday, January 12, 2013", Bucknell, Army,36,24,76,55
0,"Saturday, January 12, 2013", Toledo, Central Michigan,26,29,76,72
0,"Saturday, January 12, 2013", Fairleigh Dickinson, St. Francis PA,29,32,79,69
0,"Saturday, January 12, 2013",s, Duquesne,33,40,74,66
0,"Saturday, January 12, 2013", Robert Morris, Monmouth,21,29,70,55
0,"Saturday, January 12, 2013", Texas A&M Corpus Chris, Lamar,20,31,62,56
0,"Saturday, January 12, 2013", High Point, Gardner Webb,32,27,70,64
0,"Saturday, January 12, 2013", Eastern Kentucky, Morehead St.,32,21,59,52
0,"Saturday, January 12, 2013", Jacksonville St., Eastern Illinois,26,29,61,55
0,"Saturday, January 12, 2013", Alabama A&M, Alabama St.,33,30,64,57
0,"Saturday, January 12, 2013", Wofford, Georgia Southern,35,29,71,53
0,"Saturday, January 12, 2013", Miami OH, Buffalo,25,31,58,57
0,"Saturday, January 12, 2013", Long Beach St., Hawaii,43,36,76,72
0,"Saturday, January 12, 2013", Samford, The Citadel,31,35,69,65
0,"Saturday, January 12, 2013", Campbell, Presbyterian,22,27,62,46
0,"Saturday, January 12, 2013", Albany, Maine,31,29,76,63
0,"Saturday, January 12, 2013", Denver, Seattle,29,43,64,51
0,"Saturday, January 12, 2013", SIU Edwardsville, Tennessee Tech,26,23,58,54
0,"Saturday, January 12, 2013", North Texas, South Alabama,36,22,66,56
0,"Saturday, January 12, 2013", Mississippi, Missouri,31,22,64,49
0,"Saturday, January 12, 2013", Green Bay, Illinois Chicago,26,26,53,47
0,"Saturday, January 12, 2013", Drake, Illinois St.,41,32,82,77
0,"Saturday, January 12, 2013", Cincinnati, Rutgers,15,27,68,58
0,"Saturday, January 12, 2013", Arkansas Little Rock, FIU,51,36,88,76
0,"Saturday, January 12, 2013", Tennessee St., Southeast Missouri St.,43,29,81,69
0,"Saturday, January 12, 2013", Florida Atlantic, Western Kentucky,22,32,65,62
0,"Saturday, January 12, 2013", UMKC, South Dakota,41,37,90,86
0,"Saturday, January 12, 2013", Southern Illinois, Indiana St.,31,27,76,71
0,"Saturday, January 12, 2013", Louisiana Lafayette, Arkansas St.,33,24,61,56
0,"Saturday, January 12, 2013", Murray St., Austin Peay,29,31,71,68
0,"Saturday, January 12, 2013", Stephen F. Austin, Oral Roberts,21,27,61,50
0,"Saturday, January 12, 2013", Memphis, UAB,20,34,69,53
0,"Saturday, January 12, 2013", San Diego St., Colorado St.,41,23,79,72
0,"Saturday, January 12, 2013", Texas Southern, Jackson St.,38,25,84,57
0,"Saturday, January 12, 2013", UTEP, Marshall,31,24,74,63
0,"Saturday, January 12, 2013", Utah Valley, Houston Baptist,42,33,83,62
0,"Saturday, January 12, 2013", Cal St. Fullerton, UC Riverside,34,28,71,69
0,"Saturday, January 12, 2013", Sacramento St., Eastern Washington,33,23,60,53
0,"Saturday, January 12, 2013", Idaho St., Southern Utah,28,26,54,53
0,"Saturday, January 12, 2013", Montana, Northern Colorado,41,44,85,77
0,"Saturday, January 12, 2013", Arizona, Oregon St.,35,43,80,70
0,"Saturday, January 12, 2013", UNLV, Air Force,38,30,76,71
0,"Saturday, January 12, 2013", UC Santa Barbara, UC Davis,23,33,66,59
0,"Saturday, January 12, 2013", Pacific, Cal Poly,37,27,77,55
0,"Saturday, January 12, 2013", UC Irvine, Cal St. Northridge,38,35,79,69
0,"Saturday, January 12, 2013", New Mexico St., Idaho,27,42,71,70
0,"Saturday, January 12, 2013", Portland St., Northern Arizona,34,32,79,74
0,"Saturday, January 12, 2013", Washington, Stanford,36,35,65,60
0,"Saturday, January 12, 2013", LIU Brooklyn,s,43,33,86,72
0,"Sunday, January 13, 2013", Providence, Seton Hall,22,38,67,55
0,"Sunday, January 13, 2013", Niagara, Fairfield,33,37,67,64
0,"Sunday, January 13, 2013", Siena,s,29,20,66,53
0,"Sunday, January 13, 2013", Iona, Canisius,47,49,97,87
0,"Sunday, January 13, 2013", Manhattan, Marist,40,26,65,53
0,"Sunday, January 13, 2013", Rider, Loyola MD,27,31,64,57
0,"Sunday, January 13, 2013", Massachusetts, Fordham,26,40,77,73
0,"Sunday, January 13, 2013", Evansville, Wichita St.,32,31,71,67
0,"Sunday, January 13, 2013", Iowa, Northwestern,15,25,70,50
0,"Sunday, January 13, 2013", Miami FL, Maryland,19,14,54,47
0,"Sunday, January 13, 2013", Oregon, Arizona St.,32,28,68,65
0,"Sunday, January 13, 2013", Ohio St., Michigan,34,22,56,53
0,"Sunday, January 13, 2013", Purdue, Penn St.,30,22,60,42
0,"Sunday, January 13, 2013", Michigan St., Nebraska,32,32,66,56
0,"Monday, January 14, 2013", NJIT, Fairleigh Dickinson,25,39,66,63
0,"Monday, January 14, 2013", Louisville, Connecticut,34,28,73,58
0,"Monday, January 14, 2013", Furman, Wofford,40,25,69,65
0,"Monday, January 14, 2013", Elon, Western Carolina,31,27,80,67
0,"Monday, January 14, 2013", Appalachian St., UNC Greensboro,32,39,83,70
0,"Monday, January 14, 2013", Georgia Southern, Davidson,35,31,70,57
0,"Monday, January 14, 2013", Hampton, Quinnipiac,29,28,70,64
0,"Monday, January 14, 2013", College of Charleston, The Citadel,34,31,73,69
0,"Monday, January 14, 2013", Coppin St., South Carolina St.,45,39,79,58
0,"Monday, January 14, 2013", North Carolina Central, Bethune Cookman,32,28,75,66
