,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Saturday, January 6, 2024", Georgia St., South Alabama,40,42,90,76
0,"Saturday, January 6, 2024", Southern Miss, James Madison,44,35,81,71
0,"Saturday, January 6, 2024", LIU, Stonehill,31,36,73,68
0,"Saturday, January 6, 2024", Charleston, Stony Brook,45,38,93,87
0,"Saturday, January 6, 2024", McNeese St., Texas A&M Commerce,36,28,73,67
0,"Saturday, January 6, 2024", Marshall, Texas St.,40,37,79,75
0,"Saturday, January 6, 2024", Samford, The Citadel,25,31,80,64
0,"Saturday, January 6, 2024", Troy, Appalachian St.,23,26,66,62
0,"Saturday, January 6, 2024", UC Irvine, UC Davis,31,32,74,71
0,"Saturday, January 6, 2024", Winthrop, USC Upstate,29,36,82,80
0,"Saturday, January 6, 2024", Mercer, VMI,28,48,86,64
0,"Saturday, January 6, 2024", Western Carolina, Wofford,34,26,70,66
0,"Saturday, January 6, 2024", Western Kentucky, Liberty,34,33,70,68
0,"Saturday, January 6, 2024", Drexel, William & Mary,27,33,77,55
0,"Saturday, January 6, 2024", Wisconsin, Nebraska,51,38,88,72
0,"Sunday, January 7, 2024", Niagara, Iona,37,35,75,73
0,"Sunday, January 7, 2024", Youngstown St., IUPUI,31,32,75,65
0,"Sunday, January 7, 2024", Fairfield, Marist,43,25,82,61
0,"Sunday, January 7, 2024", Cleveland St., Northern Kentucky,30,24,88,85
0,"Sunday, January 7, 2024", UTEP, Chicago St.,37,32,74,69
0,"Sunday, January 7, 2024", Memphis, SMU,24,36,62,59
0,"Sunday, January 7, 2024", East Carolina, Tulsa,29,32,62,57
0,"Sunday, January 7, 2024", Minnesota, Maryland,22,29,65,62
0,"Sunday, January 7, 2024", Northwestern, Michigan St.,46,31,88,74
0,"Sunday, January 7, 2024", Penn St., Michigan,27,37,79,73
0,"Sunday, January 7, 2024", Rider, Canisius,31,25,79,76
0,"Sunday, January 7, 2024", Saint Peter's, Mount St. Mary's,29,31,70,64
0,"Monday, January 8, 2024", Coppin St., Maryland Eastern Shore,21,23,58,55
0,"Monday, January 8, 2024", Delaware St., Morgan St.,29,41,78,66
0,"Wednesday, January 31, 2024", Texas A&M Commerce, Incarnate Word,34,33,71,66
0,"Monday, January 8, 2024", North Carolina Central, Norfolk St.,29,35,60,58
0,"Monday, January 8, 2024", Howard, South Carolina St.,30,23,82,78
0,"Monday, January 8, 2024", Lamar, Incarnate Word,37,18,75,59
0,"Monday, January 8, 2024", Texas A&M Corpus Chris, Houston Christian,36,23,81,59
0,"Monday, January 8, 2024", Texas Southern, Grambling St.,27,21,54,52
0,"Tuesday, January 9, 2024", Texas, Cincinnati,39,41,74,73
0,"Tuesday, January 9, 2024", Cornell, Columbia,48,44,91,79
0,"Tuesday, January 9, 2024", Kansas St., West Virginia,42,40,81,67
0,"Tuesday, January 9, 2024", Seton Hall, Georgetown,31,39,74,70
0,"Tuesday, January 9, 2024", Alabama, South Carolina,30,29,74,47
0,"Tuesday, January 9, 2024", Yale, Brown,31,44,80,70
0,"Tuesday, January 9, 2024", Miami OH, Buffalo,36,38,86,65
0,"Tuesday, January 9, 2024", Rhode Island, Davidson,34,38,79,74
0,"Tuesday, January 9, 2024", Central Michigan, Eastern Michigan,31,33,80,64
0,"Tuesday, January 9, 2024", Iowa St., Houston,31,21,57,53
0,"Tuesday, January 9, 2024", Toledo, Kent St.,29,43,89,75
0,"Tuesday, January 9, 2024", Kentucky, Missouri,47,42,90,77
0,"Tuesday, January 9, 2024", Richmond, Loyola Chicago,23,23,58,56
0,"Tuesday, January 9, 2024", Texas Tech, Oklahoma St.,40,31,90,73
0,"Tuesday, January 9, 2024", Auburn, Texas A&M,30,22,66,55
0,"Tuesday, January 9, 2024", Baylor, BYU,33,39,81,72
0,"Tuesday, January 9, 2024", Creighton, DePaul,30,47,84,58
0,"Tuesday, January 9, 2024", Notre Dame, Georgia Tech,29,31,75,68
0,"Tuesday, January 9, 2024", Duke, Pittsburgh,23,48,75,53
0,"Tuesday, January 9, 2024", Nevada, Air Force,30,24,67,54
0,"Tuesday, January 9, 2024", UNLV, New Mexico,40,38,83,73
0,"Tuesday, January 9, 2024", San Diego St., San Jose St.,41,42,81,78
0,"Tuesday, January 9, 2024", Akron, Ball St.,35,33,80,76
0,"Tuesday, January 9, 2024", Bowling Green, Ohio,38,35,83,78
0,"Tuesday, January 9, 2024", Nebraska, Purdue,41,30,88,72
0,"Tuesday, January 9, 2024", Rutgers, Indiana,30,27,66,57
0,"Tuesday, January 9, 2024", Utah St., Wyoming,35,33,83,59
0,"Wednesday, January 10, 2024", Loyola MD, Army,39,31,71,65
0,"Wednesday, January 10, 2024", UCF, Kansas,29,37,65,60
0,"Wednesday, January 10, 2024", St. John's, Providence,40,29,75,73
0,"Wednesday, January 10, 2024", Youngstown St., Purdue Fort Wayne,45,30,93,85
0,"Wednesday, January 10, 2024", Lafayette, Colgate,22,31,69,64
0,"Wednesday, January 10, 2024", Charleston Southern, Gardner Webb,30,39,86,74
0,"Wednesday, January 10, 2024", High Point, UNC Asheville,40,37,84,79
0,"Wednesday, January 10, 2024", Kennesaw St., Stetson,44,35,88,70
0,"Wednesday, January 10, 2024", Bucknell, Lehigh,30,47,86,80
0,"Wednesday, January 10, 2024", Jacksonville St., Liberty,21,26,61,51
0,"Thursday, January 11, 2024", Radford, Longwood,22,33,69,58
0,"Wednesday, January 10, 2024", Massachusetts, La Salle,32,31,81,65
0,"Wednesday, January 10, 2024", Louisville, Miami FL,41,37,80,71
0,"Wednesday, January 10, 2024", Mississippi St., Tennessee,35,22,77,72
0,"Wednesday, January 10, 2024", Memphis, UTSA,35,37,107,101
0,"Wednesday, January 10, 2024", North Carolina, N.C. State,28,30,67,54
0,"Wednesday, January 10, 2024", Connecticut, Xavier,38,42,80,75
0,"Wednesday, January 10, 2024", Georgia, Arkansas,34,24,76,66
0,"Wednesday, January 10, 2024", Butler, Marquette,35,28,69,62
0,"Wednesday, January 10, 2024", Mississippi, Florida,44,40,103,85
0,"Wednesday, January 10, 2024", Bradley, Evansville,41,26,86,50
0,"Wednesday, January 10, 2024", Charlotte, Tulsa,42,25,84,76
0,"Wednesday, January 10, 2024", Drake, Indiana St.,43,43,89,78
0,"Wednesday, January 10, 2024", Western Carolina, East Tennessee St.,31,44,80,66
0,"Wednesday, January 10, 2024", Furman, The Citadel,44,36,82,68
0,"Wednesday, January 10, 2024", Navy, Holy Cross,30,29,80,70
0,"Wednesday, January 10, 2024", Marshall, Georgia Southern,34,36,79,74
0,"Wednesday, January 10, 2024", Wofford, Mercer,40,37,74,73
0,"Wednesday, January 10, 2024", Murray St., Missouri St.,19,42,77,53
0,"Wednesday, January 10, 2024", Northern Iowa, Illinois Chicago,35,32,67,59
0,"Wednesday, January 10, 2024", Wisconsin, Ohio St.,33,35,71,60
0,"Wednesday, January 10, 2024", Northwestern, Penn St.,40,32,76,72
0,"Wednesday, January 10, 2024", Winthrop, Presbyterian,34,43,81,71
0,"Wednesday, January 10, 2024", Wright St., Robert Morris,37,58,101,76
0,"Wednesday, January 10, 2024", East Carolina, Temple,31,33,73,62
0,"Wednesday, January 10, 2024", Troy, Louisiana,37,30,79,73
0,"Wednesday, January 10, 2024", Southern Illinois, Valparaiso,24,44,77,68
0,"Thursday, January 11, 2024", New Hampshire, Maine,34,34,79,74
0,"Thursday, January 11, 2024", Northeastern, Hofstra,42,23,71,68
0,"Thursday, January 11, 2024", UMass Lowell, NJIT,34,35,70,62
0,"Thursday, January 11, 2024", Appalachian St., Coastal Carolina,16,32,70,45
0,"Thursday, January 11, 2024", James Madison, South Alabama,41,29,89,55
0,"Thursday, January 11, 2024", Maryland, Michigan,21,33,64,57
0,"Thursday, January 11, 2024", Drexel, North Carolina A&T,29,35,67,63
0,"Thursday, January 11, 2024", Vermont, UMBC,45,32,77,72
0,"Thursday, January 11, 2024", Oral Roberts, South Dakota,40,33,84,66
0,"Thursday, January 11, 2024", SIU Edwardsville, Southern Indiana,33,26,67,64
0,"Thursday, January 11, 2024", South Dakota St., St. Thomas,30,39,81,80
0,"Thursday, January 11, 2024", North Dakota St., UMKC,31,36,92,91
0,"Thursday, January 11, 2024", UT Arlington, Utah Valley,39,20,83,69
0,"Thursday, January 11, 2024", Eastern Kentucky, Central Arkansas,25,42,86,63
0,"Thursday, January 11, 2024", Morehead St., Eastern Illinois,23,36,78,52
0,"Thursday, January 11, 2024", Lindenwood, Southeast Missouri St.,29,34,74,68
0,"Thursday, January 11, 2024", North Alabama, Bellarmine,23,27,69,53
0,"Thursday, January 11, 2024", Grand Canyon, Abilene Christian,33,32,74,64
0,"Thursday, January 11, 2024", Northern Colorado, Montana,46,45,98,92
0,"Thursday, January 11, 2024", Sacramento St., Weber St.,35,30,71,69
0,"Thursday, January 11, 2024", Western Illinois, Tennessee Martin,30,35,73,64
0,"Thursday, January 11, 2024", Utah Tech, Stephen F. Austin,36,38,75,70
0,"Thursday, January 11, 2024", Cal Baptist, Tarleton St.,35,34,77,63
0,"Thursday, January 11, 2024", Idaho St., Portland St.,27,30,69,63
0,"Thursday, January 11, 2024", San Francisco, San Diego,31,43,83,63
0,"Thursday, January 11, 2024", UC Riverside, Cal Poly,32,23,71,56
0,"Thursday, January 11, 2024", UC San Diego, Long Beach St.,42,42,88,74
0,"Thursday, January 11, 2024", Stanford, Oregon St.,39,34,88,84
0,"Thursday, January 11, 2024", Washington, Arizona St.,33,34,82,67
0,"Thursday, January 11, 2024", Arkansas St., Texas St.,38,39,85,82
0,"Thursday, January 11, 2024", Bryant, Binghamton,42,23,77,69
0,"Thursday, January 11, 2024", Charleston, Elon,41,34,80,62
0,"Thursday, January 11, 2024", Georgia St., Old Dominion,33,45,77,70
0,"Thursday, January 11, 2024", UC Irvine, Hawaii,20,33,60,50
0,"Thursday, January 11, 2024", Southern Miss, Louisiana Monroe,29,28,71,58
0,"Thursday, January 11, 2024", Pepperdine, Pacific,46,36,93,78
0,"Thursday, January 11, 2024", Saint Mary's, Portland,56,23,95,52
0,"Thursday, January 11, 2024", Santa Clara, Gonzaga,40,34,77,76
0,"Thursday, January 11, 2024", Towson, Stony Brook,33,28,73,64
0,"Thursday, January 11, 2024", Florida Atlantic, Tulane,38,39,85,84
0,"Thursday, January 11, 2024", UNC Wilmington, Monmouth,32,28,69,56
0,"Friday, January 12, 2024", Indiana, Minnesota,41,31,74,62
0,"Friday, January 12, 2024", Youngstown St., Wright St.,32,34,81,71
0,"Friday, January 12, 2024", Canisius, Siena,29,22,67,63
0,"Friday, January 12, 2024", Quinnipiac, Marist,33,29,66,55
0,"Friday, January 12, 2024", Niagara, Fairfield,52,36,96,72
0,"Friday, January 12, 2024", North Florida, Jacksonville,33,36,82,74
0,"Friday, January 12, 2024", Milwaukee, Cleveland St.,36,47,88,80
0,"Friday, January 12, 2024", Villanova, DePaul,42,32,94,69
0,"Friday, January 12, 2024", Iowa, Nebraska,41,36,94,76
0,"Friday, January 12, 2024", Boise St., Nevada,27,30,64,56
0,"Friday, January 12, 2024", Stetson, Queens,34,40,84,66
0,"Friday, January 12, 2024", Robert Morris, Purdue Fort Wayne,34,32,91,88
0,"Friday, January 12, 2024", South Florida, Rice,31,40,81,73
0,"Saturday, January 13, 2024", N.C. State, Louisville,35,44,89,83
0,"Saturday, January 13, 2024", VCU, La Salle,33,30,71,65
0,"Saturday, January 13, 2024", Creighton, St. John's,35,30,66,65
0,"Saturday, January 13, 2024", Northern Kentucky, Detroit Mercy,30,35,81,76
0,"Saturday, January 13, 2024", Gardner Webb, Presbyterian,48,24,76,60
0,"Saturday, January 13, 2024", Miami OH, Eastern Michigan,33,28,71,54
0,"Saturday, January 13, 2024", Mississippi, Vanderbilt,41,32,69,56
0,"Saturday, January 13, 2024", North Carolina, Syracuse,52,30,103,67
0,"Saturday, January 13, 2024", UMass Lowell, UMBC,45,31,86,82
0,"Saturday, January 13, 2024", George Washington, Davidson,39,44,83,79
0,"Saturday, January 13, 2024", Kansas, Oklahoma,38,37,78,66
0,"Saturday, January 13, 2024", Merrimack, Le Moyne,19,34,66,62
0,"Saturday, January 13, 2024", Xavier, Providence,40,41,85,65
0,"Saturday, January 13, 2024", Sacred Heart, LIU,38,27,89,55
0,"Saturday, January 13, 2024", Wake Forest, Virginia,27,21,66,47
0,"Saturday, January 13, 2024", Florida St., Notre Dame,29,33,67,58
0,"Saturday, January 13, 2024", Fordham, St. Bonaventure,39,44,80,74
0,"Saturday, January 13, 2024", Clemson, Boston College,44,35,89,78
0,"Saturday, January 13, 2024", Denver, South Dakota St.,47,43,99,80
0,"Saturday, January 13, 2024", Texas A&M, Kentucky,46,45,97,92
0,"Saturday, January 13, 2024", BYU, UCF,24,26,63,58
0,"Saturday, January 13, 2024", UT Arlington, Seattle,34,36,80,75
0,"Saturday, January 13, 2024", Coastal Carolina, Old Dominion,34,35,79,75
0,"Saturday, January 13, 2024", South Carolina, Missouri,33,32,71,69
0,"Saturday, January 13, 2024", American, Army,45,30,79,60
0,"Saturday, January 13, 2024", Appalachian St., James Madison,25,30,59,55
0,"Saturday, January 13, 2024", Lamar, Nicholls St.,42,35,78,76
0,"Saturday, January 13, 2024", Tennessee Tech, Southeast Missouri St.,37,37,70,59
0,"Saturday, January 13, 2024", Texas Tech, Kansas St.,22,33,60,59
0,"Saturday, January 13, 2024", Central Arkansas, Bellarmine,32,33,59,57
0,"Saturday, January 13, 2024", Western Illinois, Eastern Illinois,32,33,63,60
0,"Saturday, January 13, 2024", Tennessee Martin, Little Rock,41,40,77,72
0,"Saturday, January 13, 2024", Tennessee St., Lindenwood,30,30,75,60
0,"Thursday, January 11, 2024", Jackson St., Alabama St.,24,38,73,63
0,"Saturday, January 13, 2024", Duke, Georgia Tech,39,39,84,79
0,"Saturday, January 13, 2024", Florida, Arkansas,46,33,90,68
0,"Saturday, January 13, 2024", Lipscomb, Austin Peay,39,41,91,77
0,"Saturday, January 13, 2024", Boston University, Loyola MD,33,21,60,58
0,"Saturday, January 13, 2024", McNeese St., Southeastern Louisiana,44,30,74,65
0,"Saturday, January 13, 2024", Auburn, LSU,51,34,93,78
0,"Saturday, January 13, 2024", Iowa St., Oklahoma St.,37,26,66,42
0,"Saturday, January 13, 2024", North Texas, Temple,32,22,69,51
0,"Saturday, January 13, 2024", Arkansas Pine Bluff, Texas Southern,34,27,70,67
0,"Saturday, January 13, 2024", Portland St., Weber St.,42,26,69,66
0,"Saturday, January 13, 2024", Prairie View A&M, Mississippi Valley St.,25,30,71,60
0,"Saturday, January 13, 2024", TCU, Houston,29,31,68,67
0,"Saturday, January 13, 2024", Grambling St., Bethune Cookman,36,39,79,69
0,"Saturday, January 13, 2024", UT Rio Grande Valley, Utah Valley,33,28,76,68
0,"Saturday, January 13, 2024", Grand Canyon, Tarleton St.,36,29,74,48
0,"Saturday, January 13, 2024", Montana St., Northern Colorado,39,41,90,81
0,"Saturday, January 13, 2024", Nebraska Omaha, North Dakota St.,41,39,96,92
0,"Saturday, January 13, 2024", St. Thomas, Oral Roberts,33,46,87,76
0,"Saturday, January 13, 2024", Oregon, California,39,43,80,73
0,"Saturday, January 13, 2024", North Dakota, UMKC,34,34,82,69
0,"Saturday, January 13, 2024", Alabama, Mississippi St.,38,40,82,74
0,"Saturday, January 13, 2024", Montana, Northern Arizona,47,24,90,47
0,"Saturday, January 13, 2024", Sacramento St., Idaho St.,34,35,66,64
0,"Saturday, January 13, 2024", UC San Diego, Cal Poly,23,41,86,61
0,"Saturday, January 13, 2024", Pepperdine, San Diego,48,35,83,77
0,"Saturday, January 13, 2024", San Francisco, Portland,44,36,96,69
0,"Saturday, January 13, 2024", San Jose St., Air Force,33,46,70,67
0,"Friday, January 12, 2024", Akron, Buffalo,34,30,76,59
0,"Saturday, January 13, 2024", Albany, Binghamton,45,35,95,75
0,"Saturday, January 13, 2024", Louisiana, Arkansas St.,37,42,84,77
0,"Saturday, January 13, 2024", Colgate, Bucknell,34,37,84,73
0,"Saturday, January 13, 2024", SMU, East Carolina,28,37,75,64
0,"Saturday, January 13, 2024", Missouri St., Evansville,35,36,74,64
0,"Saturday, January 13, 2024", FIU, UTEP,28,36,72,68
0,"Saturday, January 13, 2024", Furman, East Tennessee St.,44,37,82,73
0,"Saturday, January 13, 2024", Georgia St., Georgia Southern,42,32,90,62
0,"Saturday, January 13, 2024", Hawaii, UC Riverside,35,34,63,56
0,"Saturday, January 13, 2024", Eastern Washington, Idaho,27,31,79,58
0,"Saturday, January 13, 2024", Bradley, Illinois Chicago,26,39,77,59
0,"Saturday, January 13, 2024", Texas St., Louisiana Monroe,29,33,67,54
0,"Saturday, January 13, 2024", Loyola Marymount, Pacific,39,33,81,64
0,"Saturday, January 13, 2024", South Alabama, Marshall,45,53,91,85
0,"Saturday, January 13, 2024", Western Carolina, Mercer,25,29,64,52
0,"Saturday, January 13, 2024", New Mexico, San Diego St.,40,37,88,70
0,"Saturday, January 13, 2024", Purdue, Penn St.,56,36,95,78
0,"Saturday, January 13, 2024", Rhode Island, Massachusetts,48,39,89,77
0,"Saturday, January 13, 2024", Richmond, George Mason,43,32,77,70
0,"Saturday, January 13, 2024", Central Connecticut, Saint Francis,36,32,75,61
0,"Saturday, January 13, 2024", Loyola Chicago, Saint Joseph's,36,39,78,75
0,"Saturday, January 13, 2024", Samford, VMI,72,54,134,96
0,"Saturday, January 13, 2024", Saint Mary's, Santa Clara,18,47,73,49
0,"Saturday, January 13, 2024", Drake, Southern Illinois,25,36,76,58
0,"Saturday, January 13, 2024", Stephen F. Austin, Southern Utah,43,43,84,82
0,"Saturday, January 13, 2024", Houston Christian, Texas A&M Commerce,34,30,69,65
0,"Saturday, January 13, 2024", Wofford, The Citadel,30,40,72,71
0,"Saturday, January 13, 2024", Toledo, Ball St.,40,33,77,72
0,"Saturday, January 13, 2024", Troy, Southern Miss,35,21,82,56
0,"Saturday, January 13, 2024", UC Davis, Cal St. Bakersfield,34,26,78,71
0,"Saturday, January 13, 2024", UC Santa Barbara, Long Beach St.,35,40,85,76
0,"Sunday, January 14, 2024", UNC Wilmington, Delaware,38,36,79,74
0,"Saturday, January 13, 2024", Utah St., UNLV,47,40,87,86
0,"Saturday, January 13, 2024", Charlotte, UTSA,27,32,66,58
0,"Saturday, January 13, 2024", Western Kentucky, Jacksonville St.,35,43,80,69
0,"Saturday, January 13, 2024", Western Michigan, Ohio,37,36,81,79
0,"Saturday, January 13, 2024", Stony Brook, William & Mary,23,32,63,59
0,"Saturday, January 13, 2024", Winthrop, Radford,30,31,92,88
0,"Saturday, January 13, 2024", Wyoming, Fresno St.,28,35,68,67
0,"Monday, January 15, 2024", Fairfield, Canisius,28,47,88,63
0,"Sunday, January 14, 2024", Iona, Mount St. Mary's,35,30,87,70
0,"Sunday, January 14, 2024", Maryland, Illinois,39,37,76,67
0,"Sunday, January 14, 2024", Marist, Rider,39,24,83,60
0,"Sunday, January 14, 2024", Green Bay, Cleveland St.,38,35,79,71
0,"Sunday, January 14, 2024", Valparaiso, Illinois St.,20,28,59,50
0,"Sunday, January 14, 2024", Louisiana Tech, Liberty,30,37,80,76
0,"Sunday, January 14, 2024", Stanford, Utah,34,32,79,73
0,"Sunday, January 14, 2024", UCLA, Washington,30,22,73,61
0,"Sunday, January 14, 2024", Connecticut, Georgetown,40,31,80,67
0,"Sunday, January 14, 2024", Florida Atlantic, UAB,43,24,86,73
0,"Sunday, January 14, 2024", Michigan St., Rutgers,28,22,73,55
0,"Sunday, January 14, 2024", Tulane, Tulsa,44,37,94,87
0,"Sunday, January 14, 2024", Memphis, Wichita St.,46,49,112,86
0,"Monday, January 15, 2024", Michigan, Ohio St.,37,28,73,65
0,"Monday, January 15, 2024", Wagner, Stonehill,32,19,64,54
0,"Monday, January 15, 2024", Cornell, Penn,28,31,77,60
0,"Monday, January 15, 2024", Brown, Harvard,24,41,74,72
0,"Monday, January 15, 2024", Marquette, Villanova,43,40,87,74
0,"Monday, January 15, 2024", Iowa, Minnesota,32,39,86,77
0,"Monday, January 15, 2024", Boston College, Notre Dame,29,36,63,59
0,"Monday, January 15, 2024", Sacred Heart, Le Moyne,34,37,80,73
0,"Monday, January 15, 2024", Chicago St., Stetson,38,44,77,70
0,"Monday, January 15, 2024", Yale, Columbia,41,39,89,70
0,"Monday, January 15, 2024", Nicholls St., New Orleans,32,42,78,75
0,"Monday, January 15, 2024", Northwestern St., Houston Christian,35,24,69,64
0,"Monday, January 15, 2024", Grambling St., Florida A&M,23,29,65,52
0,"Monday, January 15, 2024", McNeese St., Lamar,41,35,88,69
0,"Saturday, January 13, 2024", Alabama St., Alcorn St.,20,29,55,53
0,"Tuesday, January 23, 2024", San Diego, Portland,38,40,85,81
0,"Monday, January 15, 2024", Texas Southern, Mississippi Valley St.,46,29,93,61
0,"Monday, January 15, 2024", North Carolina A&T, Hampton,42,42,81,80
0,"Monday, January 15, 2024", Saint Joseph's, La Salle,42,29,82,62
0,"Saturday, February 10, 2024", Appalachian St., Toledo,46,47,109,104
0,"Tuesday, January 16, 2024", Xavier, Butler,46,32,85,71
0,"Tuesday, January 16, 2024", Alabama, Missouri,36,34,93,75
0,"Tuesday, January 16, 2024", Ball St., Eastern Michigan,29,32,76,62
0,"Tuesday, January 16, 2024", Bowling Green, Miami OH,37,36,78,73
0,"Tuesday, January 16, 2024", N.C. State, Wake Forest,35,45,83,76
0,"Tuesday, January 16, 2024", Ohio, Central Michigan,40,28,73,61
0,"Tuesday, January 16, 2024", Syracuse, Pittsburgh,26,37,69,58
0,"Tuesday, January 16, 2024", Tennessee, Florida,44,32,85,66
0,"Tuesday, January 16, 2024", Kansas St., Baylor,26,31,68,64
0,"Tuesday, January 16, 2024", Arkansas, Texas A&M,46,32,78,77
0,"Tuesday, January 16, 2024", Georgia Tech, Clemson,32,30,93,90
0,"Tuesday, January 16, 2024", Kansas, Oklahoma St.,33,48,90,66
0,"Tuesday, January 16, 2024", New Mexico, Utah St.,55,39,99,86
0,"Tuesday, January 16, 2024", Akron, Western Michigan,27,29,77,66
0,"Tuesday, January 16, 2024", UNLV, Boise St.,34,36,68,64
0,"Tuesday, January 16, 2024", Colorado St., Air Force,24,27,78,69
0,"Tuesday, January 16, 2024", Dayton, Saint Louis,28,30,70,65
0,"Tuesday, January 16, 2024", Fresno St., San Jose St.,39,40,85,82
0,"Tuesday, January 16, 2024", Indiana St., Missouri St.,44,30,88,66
0,"Tuesday, January 16, 2024", Kent St., Northern Illinois,35,40,83,76
0,"Tuesday, January 16, 2024", Penn St., Wisconsin,39,35,87,83
0,"Tuesday, January 16, 2024", Charlotte, Rice,38,30,81,79
0,"Tuesday, January 16, 2024", Toledo, Buffalo,33,33,77,66
0,"Wednesday, January 17, 2024", Colgate, Army,21,22,64,56
0,"Wednesday, January 17, 2024", Appalachian St., Georgia St.,39,30,76,68
0,"Wednesday, January 17, 2024", Connecticut, Creighton,32,21,62,48
0,"Wednesday, January 17, 2024", Kentucky, Mississippi St.,47,29,90,77
0,"Wednesday, January 17, 2024", Navy, Lehigh,35,35,71,69
0,"Wednesday, January 17, 2024", Oakland, Youngstown St.,28,31,70,67
0,"Wednesday, January 17, 2024", St. Bonaventure, Rhode Island,51,25,99,64
0,"Wednesday, January 17, 2024", UNC Greensboro, The Citadel,38,29,73,67
0,"Wednesday, January 17, 2024", Virginia, Virginia Tech,25,18,65,57
0,"Wednesday, January 17, 2024", Drake, Illinois St.,27,43,77,56
0,"Wednesday, January 17, 2024", Oklahoma, West Virginia,29,25,77,63
0,"Wednesday, January 17, 2024", UCF, Texas,44,32,77,71
0,"Wednesday, January 17, 2024", Providence, DePaul,31,47,100,62
0,"Wednesday, January 17, 2024", Houston, Texas Tech,38,29,77,54
0,"Wednesday, January 17, 2024", North Carolina, Louisville,46,29,86,70
0,"Wednesday, January 17, 2024", Auburn, Vanderbilt,24,41,80,65
0,"Wednesday, January 17, 2024", Arizona, USC,45,35,82,67
0,"Wednesday, January 17, 2024", San Diego St., Nevada,38,24,71,59
0,"Wednesday, January 17, 2024", Northern Iowa, Belmont,40,39,83,72
0,"Wednesday, January 17, 2024", Bucknell, Boston University,20,33,73,57
0,"Wednesday, January 17, 2024", Lafayette, Holy Cross,31,37,72,68
0,"Wednesday, January 17, 2024", Murray St., Illinois Chicago,31,33,73,58
0,"Wednesday, January 17, 2024", Loyola Chicago, Massachusetts,43,40,79,78
0,"Wednesday, January 17, 2024", High Point, Presbyterian,31,37,86,83
0,"Wednesday, January 17, 2024", Robert Morris, Detroit Mercy,41,41,102,99
0,"Wednesday, January 17, 2024", Bradley, Southern Illinois,45,24,70,69
0,"Wednesday, January 17, 2024", Southern Miss, Arkansas St.,31,33,69,66
0,"Wednesday, January 17, 2024", Louisiana, Texas St.,29,44,86,68
0,"Wednesday, January 17, 2024", Tulsa, UTSA,53,48,107,78
0,"Wednesday, January 17, 2024", UAB, Tulane,39,33,83,69
0,"Tuesday, January 16, 2024", Samford, Western Carolina,29,37,75,71
0,"Thursday, January 18, 2024", Michigan St., Minnesota,37,32,76,66
0,"Thursday, January 18, 2024", Delaware, Stony Brook,25,35,71,68
0,"Thursday, January 18, 2024", Georgia Southern, Coastal Carolina,34,33,73,70
0,"Thursday, January 18, 2024", Hofstra, Hampton,27,42,86,77
0,"Thursday, January 18, 2024", Jacksonville, Queens,26,37,79,77
0,"Thursday, January 18, 2024", Liberty, FIU,36,29,78,69
0,"Thursday, January 18, 2024", South Florida, Memphis,47,32,74,73
0,"Thursday, January 18, 2024", New Hampshire, NJIT,30,30,70,62
0,"Thursday, January 18, 2024", North Florida, Kennesaw St.,38,35,84,75
0,"Thursday, January 18, 2024", Northern Kentucky, Milwaukee,46,41,90,72
0,"Thursday, January 18, 2024", UMBC, Maine,34,30,70,65
0,"Thursday, January 18, 2024", Central Arkansas, Lipscomb,40,52,96,86
0,"Thursday, January 18, 2024", Denver, North Dakota St.,34,37,78,70
0,"Thursday, January 18, 2024", Northern Arizona, Portland St.,45,32,84,65
0,"Thursday, January 18, 2024", Northern Colorado, Sacramento St.,40,33,77,75
0,"Thursday, January 18, 2024", SIU Edwardsville, Lindenwood,24,40,78,59
0,"Thursday, January 18, 2024", Illinois, Michigan,36,37,88,73
0,"Thursday, January 18, 2024", Tennessee St., Tennessee Tech,36,30,85,53
0,"Thursday, January 18, 2024", Grand Canyon, Utah Valley,45,25,78,65
0,"Thursday, January 18, 2024", Idaho St., Idaho,28,30,64,59
0,"Thursday, January 18, 2024", Utah, Oregon St.,33,22,74,47
0,"Thursday, January 18, 2024", UTEP, Middle Tennessee,34,25,73,59
0,"Thursday, January 18, 2024", UC Santa Barbara, Cal St. Northridge,28,49,97,69
0,"Thursday, January 18, 2024", Long Beach St., Hawaii,45,28,79,71
0,"Thursday, January 18, 2024", Colorado, Oregon,43,34,86,70
0,"Thursday, January 18, 2024", Washington St., Stanford,29,42,89,75
0,"Thursday, January 18, 2024", UMass Lowell, Albany,43,44,97,76
0,"Thursday, January 18, 2024", Austin Peay, North Alabama,32,35,83,80
0,"Thursday, January 18, 2024", Towson, Charleston,38,38,82,78
0,"Thursday, January 18, 2024", UNC Wilmington, Elon,27,46,82,70
0,"Thursday, January 18, 2024", Florida Atlantic, Wichita St.,31,42,86,77
0,"Thursday, January 18, 2024", New Mexico St., Western Kentucky,27,37,72,70
0,"Thursday, January 18, 2024", Gonzaga, Pepperdine,40,40,86,61
0,"Thursday, January 18, 2024", San Francisco, Loyola Marymount,46,34,90,74
0,"Thursday, January 18, 2024", South Alabama, Troy,30,25,74,71
0,"Thursday, January 18, 2024", South Dakota, St. Thomas,33,39,74,73
0,"Thursday, January 18, 2024", Southern Utah, Utah Tech,31,28,75,65
0,"Thursday, January 18, 2024", Stephen F. Austin, Seattle,37,35,89,84
