,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Saturday, January 2, 2021", Northern Kentucky, Purdue Fort Wayne,27,29,70,68
0,"Saturday, January 2, 2021", Oklahoma, West Virginia,38,20,75,71
0,"Saturday, January 2, 2021", Oregon St., California,26,36,73,64
0,"Wednesday, February 17, 2021", Seton Hall, DePaul,27,31,60,52
0,"Tuesday, January 5, 2021", James Madison, Florida Atlantic,29,25,79,70
0,"Saturday, January 2, 2021", Rice, UTSA,48,28,84,69
0,"Saturday, January 2, 2021", St. Bonaventure, Richmond,35,33,69,66
0,"Tuesday, January 5, 2021", Winthrop, Charleston Southern,38,41,78,76
0,"Saturday, January 2, 2021", Iowa, Rutgers,35,35,77,75
0,"Tuesday, January 5, 2021", Gardner Webb, Campbell,45,23,85,70
0,"Wednesday, January 6, 2021", Pittsburgh, Syracuse,32,18,63,60
0,"Saturday, January 9, 2021", Bowling Green, Central Michigan,29,44,93,65
0,"Sunday, February 21, 2021", Coastal Carolina, Georgia Southern,21,26,65,55
0,"Saturday, January 2, 2021", Boise St., San Jose St.,34,42,87,86
0,"Friday, January 29, 2021", Monmouth, Niagara,26,41,77,67
0,"Monday, January 4, 2021", Siena, Monmouth,34,35,76,62
0,"Sunday, December 20, 2020", Houston, Alcorn St.,35,18,88,55
0,"Saturday, January 2, 2021", South Florida, UCF,34,35,68,61
0,"Saturday, January 2, 2021", Southeast Missouri St., Tennessee St.,31,28,83,79
0,"Saturday, January 16, 2021", Cal St. Northridge, Cal St. Fullerton,31,32,86,85
0,"Saturday, January 2, 2021", UTEP, Southern Miss,29,30,77,62
0,"Thursday, January 7, 2021", Gonzaga, BYU,52,29,86,69
0,"Sunday, January 10, 2021", Navy, Lehigh,35,35,73,58
0,"Saturday, January 2, 2021", Alabama, Tennessee,29,31,71,63
0,"Saturday, January 2, 2021", Belmont, Tennessee Martin,24,44,90,69
0,"Saturday, January 2, 2021", Texas A&M, Auburn,33,22,68,66
0,"Saturday, January 2, 2021", Oklahoma St., Texas Tech,28,37,82,77
0,"Saturday, January 9, 2021", Siena, Fairfield,27,40,74,58
0,"Saturday, January 2, 2021", Tulane, East Carolina,28,24,60,56
0,"Saturday, December 19, 2020", Cleveland St., Purdue Fort Wayne,24,29,63,61
0,"Saturday, January 2, 2021", UC Santa Barbara, Cal St. Fullerton,27,32,65,61
0,"Saturday, January 2, 2021", UCLA, Colorado,29,29,65,62
0,"Saturday, January 2, 2021", NJIT, UMass Lowell,23,35,73,67
0,"Saturday, January 2, 2021", East Tennessee St., UNC Greensboro,33,35,71,61
0,"Thursday, February 18, 2021", BYU, Pacific,26,38,80,52
0,"Sunday, January 10, 2021", Siena, Fairfield,31,34,75,68
0,"Saturday, January 2, 2021", VMI, Chattanooga,37,35,84,79
0,"Tuesday, February 23, 2021", Villanova, St. John's,42,25,81,58
0,"Saturday, January 2, 2021", Albany, Vermont,38,22,63,62
0,"Friday, January 8, 2021", Milwaukee, IUPUI,44,38,94,70
0,"Friday, January 8, 2021", Liberty, Kennesaw St.,31,30,69,63
0,"Saturday, January 2, 2021", Arizona, Washington St.,27,29,86,82
0,"Friday, January 8, 2021", Jacksonville, North Florida,34,32,66,65
0,"Saturday, January 2, 2021", North Dakota St., Western Illinois,23,39,68,50
0,"Saturday, January 2, 2021", Toledo, Western Michigan,27,39,70,59
0,"Saturday, January 2, 2021", Green Bay, Youngstown St.,33,32,79,69
0,"Sunday, January 3, 2021", Army, Colgate,35,46,75,73
0,"Saturday, January 2, 2021", Missouri St., Indiana St.,50,30,84,74
0,"Saturday, January 9, 2021", Saint Joseph's, Albany,34,33,67,64
0,"Saturday, January 9, 2021", UC Irvine, UC San Diego,28,24,79,65
0,"Sunday, January 3, 2021", Georgia Tech, Wake Forest,35,21,70,54
0,"Sunday, January 3, 2021", Hartford, Binghamton,41,45,77,74
0,"Sunday, January 3, 2021", Missouri St., Indiana St.,32,29,70,66
0,"Sunday, January 3, 2021", Lafayette, Lehigh,44,40,82,70
0,"Sunday, January 3, 2021", New Hampshire, Maine,29,30,62,58
0,"Sunday, January 3, 2021", Michigan, Northwestern,43,29,85,66
0,"Sunday, January 3, 2021", Minnesota, Ohio St.,43,37,77,60
0,"Sunday, January 3, 2021", Oral Roberts, Nebraska Omaha,37,39,86,75
0,"Sunday, January 3, 2021", UMKC, North Dakota,20,28,77,53
0,"Sunday, January 3, 2021", Northeastern, Elon,35,25,66,58
0,"Sunday, January 3, 2021", Rhode Island, Saint Joseph's,36,37,85,77
0,"Sunday, January 3, 2021", South Dakota, Denver,44,29,79,57
0,"Tuesday, January 26, 2021", Temple, Tulsa,44,25,76,67
0,"Sunday, January 3, 2021", UMass Lowell, NJIT,34,33,74,60
0,"Sunday, January 3, 2021", Vermont, Albany,39,39,74,66
0,"Sunday, January 3, 2021", North Dakota St., Western Illinois,34,43,78,67
0,"Monday, January 4, 2021", Jackson St., Alabama St.,20,27,60,44
0,"Tuesday, February 23, 2021", Connecticut, Georgetown,26,25,70,57
0,"Thursday, February 4, 2021", Gonzaga, Pacific,32,31,76,58
0,"Monday, January 4, 2021", Fresno St., Wyoming,37,26,81,61
0,"Saturday, February 13, 2021", Fairfield, Saint Peter's,17,17,55,50
0,"Friday, December 18, 2020", Utah St., Northern Colorado,28,27,63,50
0,"Monday, January 4, 2021", Indiana, Maryland,21,27,63,55
0,"Friday, February 12, 2021", UCF, Tulane,29,30,53,49
0,"Monday, January 4, 2021", West Virginia, Oklahoma St.,45,35,87,84
0,"Monday, January 4, 2021", Radford, Hampton,46,34,79,66
0,"Sunday, February 14, 2021", Saint Peter's, Fairfield,35,22,66,49
0,"Monday, January 4, 2021", USC Upstate, Longwood,30,32,71,69
0,"Tuesday, January 5, 2021", Texas, Iowa St.,37,27,78,72
0,"Monday, February 1, 2021", Memphis, UCF,52,29,96,69
0,"Tuesday, January 5, 2021", Alabama, Florida,39,32,86,71
0,"Friday, February 5, 2021", Akron, Kent St.,18,38,72,61
0,"Sunday, January 10, 2021", Florida A&M, South Carolina St.,32,33,70,68
0,"Wednesday, January 27, 2021", Colorado, Washington St.,39,24,70,58
0,"Saturday, January 9, 2021", Winthrop, Gardner Webb,35,24,75,65
0,"Tuesday, January 5, 2021", Toledo, Kent St.,44,38,84,82
0,"Tuesday, January 5, 2021", Kentucky, Vanderbilt,33,40,77,74
0,"Tuesday, January 5, 2021", North Carolina, Miami FL,30,32,67,65
0,"Saturday, January 9, 2021", LSU, Mississippi,21,39,75,61
0,"Tuesday, January 5, 2021", Michigan St., Rutgers,28,22,68,45
0,"Tuesday, January 5, 2021", Mississippi St., Missouri,27,39,78,63
0,"Tuesday, January 5, 2021", Radford, Hampton,36,33,76,65
0,"Tuesday, January 5, 2021", Kansas, TCU,35,49,93,64
0,"Tuesday, January 5, 2021", Texas Tech, Kansas St.,36,31,82,71
0,"Tuesday, January 12, 2021", North Carolina, Syracuse,40,40,81,75
0,"Tuesday, January 5, 2021", USC Upstate, Longwood,30,24,65,59
0,"Wednesday, January 6, 2021", Abilene Christian, Houston Baptist,26,38,66,63
0,"Wednesday, January 6, 2021", Nicholls St., Lamar,29,33,76,69
0,"Wednesday, January 6, 2021", Baylor, Oklahoma,42,25,76,61
0,"Wednesday, January 6, 2021", Boise St., Air Force,39,31,78,59
0,"Monday, January 11, 2021", Bradley, Northern Iowa,33,33,75,73
0,"Wednesday, January 6, 2021", Chattanooga, Samford,34,31,73,68
0,"Wednesday, January 6, 2021", Duke, Boston College,35,43,83,82
0,"Saturday, January 9, 2021", Missouri St., Valparaiso,37,41,81,68
0,"Wednesday, January 6, 2021", VCU, George Mason,32,31,66,61
0,"Saturday, January 23, 2021", Valparaiso, Illinois St.,23,36,69,60
0,"Wednesday, January 6, 2021", Houston, Wichita St.,25,31,70,63
0,"Sunday, January 10, 2021", Northern Iowa, Bradley,36,36,78,72
0,"Wednesday, January 6, 2021", LSU, Georgia,42,42,94,92
0,"Sunday, January 24, 2021", Loyola Chicago, Bradley,19,43,69,56
0,"Wednesday, January 6, 2021", Louisville, Virginia Tech,36,31,73,71
0,"Wednesday, January 6, 2021", Mississippi, Auburn,43,29,72,61
0,"Sunday, February 28, 2021", Utah St., Nevada,39,23,87,66
0,"Sunday, January 10, 2021", Missouri St., Valparaiso,29,38,78,68
0,"Wednesday, January 6, 2021", Incarnate Word, Northwestern St.,26,34,75,67
0,"Monday, January 25, 2021", Loyola Chicago, Bradley,29,25,65,58
0,"Wednesday, January 6, 2021", Richmond, Rhode Island,35,34,80,73
0,"Thursday, January 7, 2021", Cincinnati, SMU,37,32,76,69
0,"Wednesday, January 6, 2021", South Carolina, Texas A&M,33,27,78,54
0,"Wednesday, January 6, 2021", Tulsa, South Florida,24,26,61,51
0,"Wednesday, January 6, 2021", Sam Houston St., Southeastern Louisiana,19,37,70,52
0,"Wednesday, January 6, 2021", St. Bonaventure, Saint Joseph's,32,28,83,57
0,"Wednesday, January 6, 2021", Tennessee, Arkansas,33,40,79,74
0,"Friday, January 22, 2021", Niagara, Quinnipiac,27,31,59,56
0,"Thursday, January 28, 2021", Valparaiso, Bradley,29,32,91,85
0,"Monday, February 15, 2021", Murray St., SIU Edwardsville,30,46,86,57
0,"Wednesday, February 10, 2021", Pepperdine, San Francisco,35,25,76,68
0,"Wednesday, January 6, 2021", UNC Greensboro, Wofford,43,35,84,75
0,"Sunday, February 28, 2021", Marist, Quinnipiac,38,27,76,67
0,"Thursday, January 7, 2021", Belmont, Southeast Missouri St.,33,35,77,66
0,"Thursday, January 7, 2021", Bryant, Central Connecticut,52,28,93,68
0,"Thursday, January 7, 2021", Colorado, Oregon,33,31,79,72
0,"Thursday, January 7, 2021", Colorado St., UNLV,34,35,74,71
0,"Thursday, January 7, 2021", Eastern Kentucky, Jacksonville St.,29,28,69,66
0,"Wednesday, February 10, 2021", Bradley, Valparaiso,30,37,76,52
0,"Friday, March 5, 2021", Saint Peter's, Quinnipiac,33,30,66,64
0,"Thursday, January 7, 2021", Northeastern, Hofstra,46,29,81,78
0,"Thursday, January 7, 2021", LIU, St. Francis PA,38,39,78,75
0,"Thursday, January 7, 2021", Iowa, Maryland,26,44,89,67
0,"Wednesday, January 6, 2021", Utah St., New Mexico,18,41,77,45
0,"Thursday, January 7, 2021", Illinois, Northwestern,43,28,81,56
0,"Monday, February 22, 2021", Saint Mary's, Pepperdine,28,26,66,61
0,"Thursday, January 7, 2021", San Diego St., Nevada,32,28,65,60
0,"Sunday, January 10, 2021", Winthrop, Gardner Webb,40,46,91,83
0,"Thursday, January 7, 2021", Southern Utah, Idaho,47,35,85,80
0,"Thursday, January 7, 2021", St. Francis NY, Mount St. Mary's,31,39,70,55
0,"Thursday, January 7, 2021", Stanford, Washington,38,21,91,75
0,"Thursday, January 7, 2021", Wisconsin, Indiana,29,24,80,73
0,"Friday, January 8, 2021", Coastal Carolina, South Alabama,38,36,78,65
0,"Friday, January 8, 2021", North Dakota, Oral Roberts,37,33,72,71
0,"Friday, March 5, 2021", New Mexico St., Dixie St.,36,45,76,66
0,"Friday, January 8, 2021", Appalachian St., Georgia Southern,29,39,66,63
0,"Friday, January 8, 2021", Lipscomb, Bellarmine,34,35,77,72
0,"Friday, January 8, 2021", Boise St., Air Force,33,40,80,69
0,"Friday, January 8, 2021", Bryant, Central Connecticut,37,32,76,64
0,"Friday, January 8, 2021", Cal St. Bakersfield, Cal Poly,30,19,62,49
0,"Friday, January 8, 2021", Long Beach St., Cal St. Fullerton,36,51,82,80
0,"Tuesday, December 29, 2020", West Virginia, Northeastern,34,26,73,51
0,"Friday, January 8, 2021", Cleveland St., Northern Kentucky,34,22,58,44
0,"Friday, January 8, 2021", Dayton, Davidson,31,32,89,78
0,"Friday, January 8, 2021", Fresno St., San Jose St.,42,45,79,64
0,"Friday, January 8, 2021", Green Bay, Oakland,33,34,84,81
0,"Sunday, January 10, 2021", Loyola Marymount, San Francisco,44,35,68,60
0,"Friday, January 8, 2021", LIU, St. Francis PA,28,25,71,58
0,"Thursday, January 14, 2021", UNC Greensboro, Samford,31,36,87,63
0,"Friday, January 8, 2021", Louisiana, Little Rock,29,31,66,64
0,"Friday, January 8, 2021", UT Arlington, Louisiana Monroe,26,42,77,64
0,"Friday, January 8, 2021", Sacred Heart, Merrimack,32,26,68,62
0,"Friday, January 8, 2021", Purdue, Michigan St.,31,16,55,54
0,"Tuesday, January 12, 2021", USC, UC Riverside,27,32,67,62
0,"Wednesday, February 24, 2021", Providence, Xavier,35,25,83,68
0,"Friday, January 8, 2021", Rider, Niagara,35,33,76,70
0,"Friday, January 8, 2021", Stetson, North Alabama,37,39,86,77
0,"Friday, January 8, 2021", North Dakota St., Nebraska Omaha,36,26,71,69
0,"Saturday, January 16, 2021", James Madison, Towson,32,44,81,72
0,"Friday, January 8, 2021", Old Dominion, Florida Atlantic,40,37,71,67
0,"Friday, January 8, 2021", Purdue Fort Wayne, Illinois Chicago,43,36,96,89
0,"Saturday, December 12, 2020", Oklahoma, Florida A&M,41,27,85,54
0,"Friday, January 8, 2021", South Dakota St., Western Illinois,41,28,83,77
0,"Friday, January 8, 2021", St. Francis NY, Mount St. Mary's,26,28,67,55
0,"Friday, January 8, 2021", Grand Canyon, Tarleton St.,31,31,75,72
0,"Wednesday, January 27, 2021", James Madison, Towson,43,25,78,63
0,"Monday, January 18, 2021", East Tennessee St., VMI,39,36,92,81
0,"Friday, January 8, 2021", Hawaii, UC Riverside,26,30,88,83
0,"Monday, January 18, 2021", UNC Greensboro, The Citadel,43,40,87,73
0,"Friday, January 8, 2021", North Texas, UTSA,28,38,77,70
0,"Friday, January 8, 2021", Western Kentucky, Louisiana Tech,31,28,66,64
0,"Friday, January 8, 2021", Youngstown St., Wright St.,31,39,74,72
0,"Saturday, January 9, 2021", Coastal Carolina, South Alabama,48,27,83,69
0,"Saturday, January 9, 2021", South Dakota, UMKC,33,34,68,62
0,"Saturday, January 9, 2021", Appalachian St., Georgia Southern,37,42,77,71
0,"Saturday, January 9, 2021", UCLA, Arizona,41,41,81,76
0,"Saturday, January 9, 2021", USC, Arizona St.,32,36,73,64
0,"Saturday, January 9, 2021", Arkansas, Georgia,43,37,99,69
0,"Saturday, January 9, 2021", Alabama, Auburn,36,37,94,90
0,"Saturday, January 9, 2021", Belmont, Tennessee Martin,38,34,89,69
0,"Saturday, January 9, 2021", Vermont, Binghamton,30,44,76,60
0,"Saturday, January 9, 2021", Colgate, Boston University,42,53,86,79
0,"Saturday, January 30, 2021", Hartford, Stony Brook,28,22,59,57
0,"Saturday, January 9, 2021", Lafayette, Bucknell,25,46,83,60
0,"Saturday, January 9, 2021", Buffalo, Ball St.,33,31,86,69
0,"Saturday, January 9, 2021", California, Washington,40,32,84,78
0,"Saturday, January 9, 2021", Charleston, Drexel,31,36,61,60
0,"Saturday, January 9, 2021", Radford, Charleston Southern,40,49,79,64
0,"Wednesday, January 27, 2021", UNC Greensboro, Mercer,41,33,81,68
0,"Monday, February 1, 2021", Western Carolina, The Citadel,30,35,76,75
0,"Saturday, January 9, 2021", Colorado St., UNLV,39,36,83,80
0,"Tuesday, December 29, 2020", Central Michigan, Eastern Michigan,28,33,87,60
0,"Saturday, January 9, 2021", Duke, Wake Forest,37,33,79,68
0,"Wednesday, February 3, 2021", UNC Greensboro, The Citadel,35,35,85,66
0,"Saturday, January 9, 2021", South Florida, East Carolina,26,25,69,63
0,"Saturday, January 9, 2021", Eastern Kentucky, Tennessee Tech,44,41,90,80
0,"Saturday, January 30, 2021", Furman, Western Carolina,28,33,75,69
0,"Monday, February 1, 2021", Wofford, East Tennessee St.,30,31,67,62
0,"Saturday, January 9, 2021", Kentucky, Florida,29,35,76,58
0,"Monday, February 22, 2021", Mercer, The Citadel,46,28,88,52
0,"Saturday, January 9, 2021", Richmond, George Mason,26,35,77,57
0,"Saturday, January 9, 2021", Southern, Grambling St.,28,23,61,55
0,"Saturday, January 9, 2021", Green Bay, Oakland,38,45,87,78
0,"Saturday, January 9, 2021", Hampton, UNC Asheville,36,43,73,71
0,"Friday, January 15, 2021", Lipscomb, North Florida,36,30,84,72
0,"Saturday, January 9, 2021", Army, Holy Cross,38,45,83,68
0,"Saturday, January 9, 2021", Houston, Tulane,37,25,71,50
0,"Saturday, January 9, 2021", Texas Tech, Iowa St.,30,54,91,64
0,"Saturday, January 9, 2021", Kansas, Oklahoma,31,33,63,59
0,"Saturday, January 9, 2021", Oklahoma St., Kansas St.,24,33,70,54
0,"Saturday, January 9, 2021", Kent St., Western Michigan,27,27,80,54
0,"Saturday, January 9, 2021", Lamar, Houston Baptist,30,30,71,65
0,"Sunday, January 17, 2021", Weber St., Tarleton St.,35,44,94,79
0,"Saturday, January 9, 2021", Campbell, Longwood,29,24,64,58
0,"Saturday, January 9, 2021", Little Rock, Louisiana,42,32,78,76
0,"Saturday, January 16, 2021", North Florida, Lipscomb,36,29,72,67
0,"Tuesday, January 19, 2021", Purdue, Ohio St.,37,31,67,65
0,"Wednesday, January 20, 2021", Wisconsin, Northwestern,41,34,68,52
0,"Saturday, January 9, 2021", Massachusetts, La Salle,45,21,83,67
0,"Saturday, January 9, 2021", Northwestern St., McNeese St.,35,37,78,75
0,"Saturday, January 9, 2021", Miami OH, Northern Illinois,40,24,70,58
0,"Saturday, January 30, 2021", Penn St., Wisconsin,31,34,81,71
0,"Tuesday, February 2, 2021", Iowa, Michigan St.,48,43,84,78
0,"Monday, February 1, 2021", Murray St., Southeast Missouri St.,24,36,77,60
0,"Saturday, February 20, 2021", Pacific, Portland,30,47,80,58
0,"Saturday, January 9, 2021", Morehead St., Jacksonville St.,29,26,56,55
0,"Saturday, January 9, 2021", Miami FL, N.C. State,32,31,64,59
0,"Saturday, January 9, 2021", NJIT, Maine,29,32,63,54
0,"Saturday, January 9, 2021", UMBC, New Hampshire,26,38,69,54
0,"Friday, January 8, 2021", Utah St., New Mexico,18,45,82,46
0,"Saturday, January 9, 2021", Nicholls St., Southeastern Louisiana,44,32,87,67
0,"Saturday, December 19, 2020", California, Cal St. Northridge,43,25,87,56
0,"Saturday, January 9, 2021", North Alabama, Stetson,33,28,73,66
0,"Tuesday, December 22, 2020", California, Seattle,33,37,70,65
0,"Saturday, January 9, 2021", North Dakota St., Nebraska Omaha,41,34,80,66
0,"Saturday, January 16, 2021", DePaul, Valparaiso,41,26,77,58
0,"Saturday, January 9, 2021", Northeastern, Hofstra,30,21,67,56
0,"Saturday, January 9, 2021", Idaho St., Northern Arizona,25,46,76,70
0,"Saturday, January 9, 2021", Montana St., Northern Colorado,40,29,76,74
0,"Saturday, January 16, 2021", Temple, Tulane,26,28,65,57
0,"Saturday, January 9, 2021", Old Dominion, Florida Atlantic,26,29,64,55
0,"Sunday, January 17, 2021", Santa Clara, San Diego,31,38,69,63
0,"Monday, January 25, 2021", Indiana St., Southern Illinois,34,33,69,66
0,"Saturday, January 9, 2021", Gonzaga, Portland,35,56,116,88
0,"Tuesday, January 26, 2021", Indiana St., Southern Illinois,31,29,71,59
0,"Monday, January 11, 2021", Prairie View A&M, Texas Southern,40,28,71,67
0,"Tuesday, January 26, 2021", Drake, Missouri St.,41,26,68,61
0,"Saturday, January 9, 2021", Ohio St., Rutgers,30,42,79,68
0,"Wednesday, January 27, 2021", Drake, Missouri St.,35,44,78,73
0,"Monday, January 11, 2021", SMU, Temple,37,34,79,68
0,"Wednesday, February 3, 2021", James Madison, Elon,42,25,78,57
0,"Sunday, February 21, 2021", Valparaiso, Southern Illinois,39,34,66,65
0,"Saturday, January 9, 2021", San Diego St., Nevada,34,31,69,67
0,"Saturday, January 9, 2021", South Dakota St., Western Illinois,40,35,92,63
0,"Saturday, January 9, 2021", Southern Utah, Idaho,43,33,83,67
0,"Monday, February 22, 2021", Southern Illinois, Valparaiso,30,26,67,64
0,"Saturday, January 9, 2021", Stanford, Washington St.,41,30,75,60
0,"Saturday, January 9, 2021", Syracuse, Georgetown,43,30,74,69
0,"Saturday, January 9, 2021", Baylor, TCU,28,27,67,49
0,"Friday, February 26, 2021", Cincinnati, Tulane,44,40,91,71
0,"Friday, January 8, 2021", Toledo, Ohio,48,32,95,78
0,"Saturday, January 16, 2021", Morehead St., Southeast Missouri St.,31,31,64,50
0,"Sunday, January 17, 2021", Cal St. Fullerton, Cal St. Northridge,40,41,85,77
0,"Saturday, January 9, 2021", UC Riverside, Hawaii,35,34,70,68
0,"Saturday, January 9, 2021", UMass Lowell, Hartford,36,34,71,62
0,"Thursday, February 11, 2021", Campbell, USC Upstate,37,40,72,71
0,"Saturday, January 30, 2021", Notre Dame, Pittsburgh,29,41,84,58
0,"Saturday, January 9, 2021", Rice, UTEP,34,34,71,68
0,"Saturday, January 9, 2021", UTSA, North Texas,31,34,77,69
0,"Saturday, January 9, 2021", Oregon, Utah,43,33,79,73
0,"Saturday, January 9, 2021", Utah Valley, Cal Baptist,30,30,81,77
0,"Saturday, January 9, 2021", Rhode Island, VCU,40,40,83,68
0,"Wednesday, February 3, 2021", Incarnate Word, Lamar,21,33,67,58
0,"Saturday, January 9, 2021", Texas, West Virginia,40,36,72,70
0,"Saturday, January 9, 2021", Louisiana Tech, Western Kentucky,24,38,63,58
0,"Sunday, January 10, 2021", Wichita St., Cincinnati,30,29,82,76
0,"Thursday, March 4, 2021", Florida Atlantic, Middle Tennessee,37,24,80,50
0,"Saturday, January 9, 2021", Wright St., Youngstown St.,49,26,93,55
0,"Monday, March 1, 2021", Lamar, Texas A&M Corpus Chris,28,23,66,47
0,"Sunday, January 10, 2021", Vermont, Binghamton,22,43,84,44
0,"Sunday, January 10, 2021", Radford, Charleston Southern,20,24,68,48
0,"Wednesday, January 20, 2021", St. Bonaventure, VCU,25,40,70,54
0,"Sunday, January 10, 2021", Fresno St., San Jose St.,41,25,80,65
0,"Sunday, January 10, 2021", UNC Asheville, Hampton,26,45,85,77
0,"Saturday, January 23, 2021", Quinnipiac, Niagara,38,38,78,69
0,"Sunday, January 10, 2021", Maryland, Illinois,34,32,66,63
0,"Sunday, January 10, 2021", Lafayette, Bucknell,45,39,87,76
0,"Sunday, January 10, 2021", Longwood, Campbell,28,36,78,69
0,"Monday, March 1, 2021", Marist, Quinnipiac,24,22,65,52
0,"Sunday, January 10, 2021", Maine, NJIT,18,18,45,41
0,"Sunday, January 10, 2021", Indiana, Nebraska,34,46,84,76
0,"Sunday, January 10, 2021", UMBC, New Hampshire,35,29,68,66
0,"Wednesday, February 17, 2021", VCU, Richmond,32,24,68,56
0,"Sunday, January 10, 2021", Virginia Tech, Notre Dame,35,42,77,63
0,"Sunday, February 21, 2021", Quinnipiac, Rider,55,30,93,68
0,"Saturday, February 20, 2021", Fairfield, Canisius,33,21,66,53
0,"Monday, December 21, 2020", Morgan St., Delaware,25,28,65,59
0,"Tuesday, January 12, 2021", Alabama St., Mississippi Valley St.,23,33,64,51
0,"Monday, January 11, 2021", Boise St., Wyoming,35,43,83,60
0,"Friday, February 19, 2021", Canisius, Fairfield,37,33,80,69
0,"Tuesday, January 12, 2021", Boston College, Miami FL,44,34,84,62
0,"Tuesday, January 12, 2021", Ball St., Bowling Green,36,43,88,64
0,"Tuesday, January 12, 2021", Kent St., Central Michigan,45,48,94,85
0,"Monday, February 8, 2021", Abilene Christian, Texas A&M Corpus Chris,35,37,82,69
0,"Tuesday, January 12, 2021", Alabama, Kentucky,30,42,85,65
0,"Tuesday, January 12, 2021", Michigan, Wisconsin,40,23,77,54
0,"Friday, January 22, 2021", North Florida, Kennesaw St.,26,26,69,54
0,"Tuesday, January 12, 2021", Northern Illinois, Akron,28,31,67,65
0,"Tuesday, January 12, 2021", Ohio, Miami OH,38,29,78,61
0,"Tuesday, January 12, 2021", Oklahoma, TCU,34,22,82,46
0,"Tuesday, January 12, 2021", Oklahoma St., Kansas,46,35,75,70
0,"Saturday, January 23, 2021", North Florida, Kennesaw St.,45,25,68,65
0,"Tuesday, January 26, 2021", SIU Edwardsville, Eastern Illinois,29,35,87,74
0,"Tuesday, January 19, 2021", Radford, Campbell,36,25,97,91
0,"Tuesday, January 12, 2021", Toledo, Eastern Michigan,45,34,96,63
0,"Tuesday, January 12, 2021", Virginia Tech, Duke,46,34,74,67
0,"Tuesday, January 12, 2021", Buffalo, Western Michigan,32,38,85,69
0,"Wednesday, January 20, 2021", Radford, Campbell,32,35,67,61
0,"Thursday, January 14, 2021", Colorado, California,34,23,89,60
0,"Tuesday, January 19, 2021", Loyola Marymount, San Diego,33,36,72,69
0,"Tuesday, January 19, 2021", Southeast Missouri St., Tennessee St.,30,35,63,59
0,"Wednesday, January 13, 2021", St. Bonaventure, Fordham,37,37,68,54
0,"Wednesday, January 13, 2021", Auburn, Georgia,34,45,95,77
0,"Wednesday, January 13, 2021", Incarnate Word, McNeese St.,39,27,83,61
0,"Saturday, January 30, 2021", Northern Iowa, Southern Illinois,30,27,74,62
0,"Tuesday, January 26, 2021", Tennessee Martin, Southeast Missouri St.,32,32,69,66
0,"Wednesday, January 13, 2021", LSU, Arkansas,51,31,92,76
0,"Sunday, January 31, 2021", Loyola Chicago, Missouri St.,16,41,72,46
0,"Wednesday, January 13, 2021", Nicholls St., Northwestern St.,36,40,76,66
0,"Wednesday, January 13, 2021", Ohio St., Northwestern,42,33,81,71
0,"Wednesday, January 13, 2021", Sam Houston St., Lamar,53,33,96,71
0,"Wednesday, January 13, 2021", Stephen F. Austin, Central Arkansas,43,31,95,69
0,"Thursday, January 14, 2021", Temple, UCF,27,27,62,55
0,"Wednesday, January 13, 2021", Texas Tech, Texas,48,38,79,77
0,"Thursday, January 14, 2021", Utah, Stanford,34,25,79,65
0,"Wednesday, January 13, 2021", Wofford, VMI,40,46,80,78
0,"Wednesday, January 13, 2021", Virginia, Notre Dame,37,25,80,68
0,"Wednesday, January 13, 2021", Wichita St., Tulsa,37,24,72,53
0,"Wednesday, January 13, 2021", Boise St., Wyoming,33,55,90,70
0,"Thursday, January 14, 2021", Campbell, Presbyterian,28,17,48,46
0,"Thursday, January 14, 2021", Morehead St., Eastern Illinois,23,41,87,61
0,"Thursday, January 14, 2021", Eastern Washington, Southern Utah,35,30,75,63
0,"Friday, February 12, 2021", Canisius, Quinnipiac,34,21,74,67
0,"Thursday, January 14, 2021", Gonzaga, Pepperdine,43,39,95,70
0,"Saturday, January 23, 2021", Wake Forest, Pittsburgh,38,45,76,75
0,"Thursday, January 14, 2021", Purdue, Indiana,36,40,81,69
0,"Thursday, January 14, 2021", Jacksonville St., Tennessee St.,27,30,65,64
0,"Saturday, January 23, 2021", St. John's, Utah Valley,45,34,96,78
0,"Thursday, January 14, 2021", Montana St., Portland St.,37,29,71,64
0,"Thursday, January 14, 2021", Mount St. Mary's, Merrimack,38,29,77,57
0,"Thursday, January 14, 2021", Arizona, Oregon St.,21,47,98,64
0,"Monday, January 25, 2021", Arizona, Arizona St.,40,18,80,67
0,"Thursday, January 14, 2021", Sacred Heart, Central Connecticut,25,22,65,48
0,"Thursday, January 14, 2021", BYU, Saint Mary's,29,25,62,52
0,"Thursday, January 14, 2021", Colorado St., San Jose St.,26,46,90,57
0,"Saturday, January 23, 2021", Houston, Temple,21,36,68,51
0,"Saturday, January 30, 2021", BYU, Pacific,31,32,95,87
0,"Thursday, January 14, 2021", UNC Asheville, Charleston Southern,42,19,92,54
0,"Monday, January 18, 2021", UNLV, New Mexico,27,28,53,46
0,"Thursday, January 14, 2021", USC, Washington,44,23,95,68
0,"Thursday, January 14, 2021", Utah St., San Diego St.,33,20,57,45
0,"Thursday, January 14, 2021", LIU, Wagner,31,31,77,66
0,"Friday, January 15, 2021", Western Kentucky, Marshall,46,34,81,73
0,"Thursday, January 14, 2021", Winthrop, Longwood,32,23,72,61
