,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Monday, January 10, 2022", Loyola MD, Bucknell,35,32,71,67
0,"Saturday, March 5, 2022", Samford, UNC Greensboro,44,22,66,64
0,"Wednesday, March 2, 2022", Bryant, Central Connecticut,34,29,73,59
0,"Tuesday, January 11, 2022", Akron, Ball St.,33,36,84,74
0,"Tuesday, January 11, 2022", Texas Tech, Baylor,31,26,65,62
0,"Sunday, March 6, 2022", Delaware, Drexel,16,27,66,56
0,"Tuesday, January 11, 2022", Delaware, Drexel,32,45,81,77
0,"Tuesday, January 11, 2022", St. Bonaventure, La Salle,37,34,80,76
0,"Tuesday, January 11, 2022", Liberty, North Florida,33,22,71,56
0,"Tuesday, January 11, 2022", Toledo, Miami OH,33,44,75,72
0,"Tuesday, January 11, 2022", North Alabama, Eastern Kentucky,39,38,76,75
0,"Tuesday, January 11, 2022", Syracuse, Pittsburgh,35,34,77,61
0,"Tuesday, January 11, 2022", VCU, George Washington,42,22,84,57
0,"Tuesday, January 11, 2022", Florida St., Miami FL,28,29,65,64
0,"Tuesday, January 11, 2022", Kansas, Iowa St.,31,33,62,61
0,"Tuesday, January 11, 2022", Texas A&M, Mississippi,33,29,67,51
0,"Tuesday, January 11, 2022", Auburn, Alabama,35,40,81,77
0,"Tuesday, January 11, 2022", Loyola Chicago, Valparaiso,22,30,81,74
0,"Thursday, March 3, 2022", Northern Kentucky, Detroit Mercy,31,21,77,59
0,"Wednesday, January 12, 2022", Boise St., Nevada,27,41,85,70
0,"Thursday, March 3, 2022", Bellarmine, Florida Gulf Coast,35,38,81,68
0,"Tuesday, January 11, 2022", Davidson, Massachusetts,31,32,77,67
0,"Tuesday, January 11, 2022", Fresno St., San Jose St.,39,28,79,59
0,"Tuesday, January 11, 2022", Northern Illinois, Kent St.,37,34,65,63
0,"Tuesday, January 11, 2022", Marquette, DePaul,44,43,87,76
0,"Tuesday, January 11, 2022", Illinois, Nebraska,34,31,81,71
0,"Tuesday, January 11, 2022", Northern Iowa, Indiana St.,30,38,80,74
0,"Tuesday, January 11, 2022", Ohio, Bowling Green,32,29,85,78
0,"Tuesday, January 11, 2022", Penn St., Rutgers,27,19,66,49
0,"Tuesday, January 11, 2022", Texas, Oklahoma,33,21,66,52
0,"Tuesday, January 11, 2022", Towson, Hofstra,37,35,78,66
0,"Tuesday, January 11, 2022", UNLV, New Mexico,40,30,85,56
0,"Tuesday, January 11, 2022", West Virginia, Oklahoma St.,34,23,70,60
0,"Tuesday, January 11, 2022", Buffalo, Western Michigan,34,33,78,64
0,"Wednesday, January 12, 2022", SMU, South Florida,37,33,77,65
0,"Wednesday, January 12, 2022", Georgia Tech, Boston College,38,36,81,76
0,"Wednesday, January 12, 2022", Fordham, Duquesne,33,40,72,71
0,"Wednesday, January 12, 2022", Mississippi St., Georgia,35,36,88,72
0,"Wednesday, January 12, 2022", North Carolina A&T, Hampton,39,22,67,59
0,"Wednesday, January 12, 2022", Temple, Tulsa,28,31,69,64
0,"Wednesday, January 12, 2022", UCF, Memphis,36,27,74,64
0,"Wednesday, January 12, 2022", Duke, Wake Forest,29,35,76,64
0,"Wednesday, January 12, 2022", Colorado St., Utah St.,33,24,77,72
0,"Wednesday, January 12, 2022", Missouri St., Southern Illinois,36,34,81,76
0,"Wednesday, January 12, 2022", Tulane, Wichita St.,42,28,68,67
0,"Wednesday, January 12, 2022", TCU, Kansas St.,25,26,60,57
0,"Wednesday, January 12, 2022", N.C. State, Louisville,27,35,79,63
0,"Wednesday, January 12, 2022", Notre Dame, Clemson,39,22,72,56
0,"Wednesday, January 12, 2022", Virginia, Virginia Tech,25,23,54,52
0,"Wednesday, January 12, 2022", Dixie St., Cal Baptist,41,42,79,76
0,"Wednesday, January 12, 2022", Seattle, Utah Valley,23,32,71,65
0,"Wednesday, January 12, 2022", Washington, California,27,34,64,55
0,"Wednesday, January 12, 2022", Albany, UMass Lowell,21,20,57,47
0,"Thursday, March 3, 2022", Navy, American,33,30,71,64
0,"Wednesday, January 12, 2022", Cincinnati, East Carolina,49,29,79,71
0,"Wednesday, January 12, 2022", Connecticut, St. John's,36,31,86,78
0,"Wednesday, January 12, 2022", Drake, Illinois St.,44,42,86,75
0,"Wednesday, January 12, 2022", LSU, Florida,30,38,64,58
0,"Wednesday, January 12, 2022", Furman, East Tennessee St.,35,39,78,69
0,"Wednesday, January 12, 2022", Gardner Webb, Presbyterian,26,32,64,61
0,"Wednesday, January 12, 2022", Michigan St., Minnesota,34,31,71,69
0,"Wednesday, January 12, 2022", UMBC, NJIT,22,35,76,56
0,"Thursday, March 3, 2022", Purdue Fort Wayne, Illinois Chicago,42,29,78,72
0,"Wednesday, January 12, 2022", Longwood, Radford,31,35,83,75
0,"Wednesday, January 12, 2022", USC Upstate, High Point,27,33,66,65
0,"Wednesday, January 12, 2022", Western Carolina, Chattanooga,26,30,70,59
0,"Thursday, January 13, 2022", Winthrop, UNC Asheville,39,36,86,80
0,"Wednesday, January 12, 2022", Villanova, Xavier,27,38,64,60
0,"Thursday, January 13, 2022", Lehigh, Bucknell,33,44,97,64
0,"Thursday, March 3, 2022", Colgate, Bucknell,47,34,96,68
0,"Thursday, January 13, 2022", Middle Tennessee, Florida Atlantic,40,24,70,57
0,"Thursday, January 13, 2022", Purdue Fort Wayne, Detroit Mercy,28,24,62,60
0,"Thursday, January 13, 2022", Wright St., Robert Morris,37,37,75,73
0,"Thursday, March 3, 2022", Wright St., Oakland,28,36,75,63
0,"Thursday, March 3, 2022", Liberty, Lipscomb,23,24,52,47
0,"Thursday, January 13, 2022", Green Bay, IUPUI,34,26,69,54
0,"Thursday, January 13, 2022", Illinois Chicago, Milwaukee,34,27,81,77
0,"Thursday, March 3, 2022", Cleveland St., Robert Morris,36,30,83,67
0,"Friday, March 4, 2022", Longwood, North Carolina A&T,35,31,79,65
0,"Thursday, January 13, 2022", Texas St., Louisiana Monroe,51,33,80,56
0,"Thursday, January 13, 2022", UT Arlington, Louisiana,39,33,83,73
0,"Thursday, January 13, 2022", UT Rio Grande Valley, Chicago St.,40,34,85,63
0,"Thursday, January 13, 2022", Grand Canyon, Abilene Christian,50,37,95,68
0,"Friday, March 4, 2022", USC Upstate, Charleston Southern,34,23,72,62
0,"Thursday, January 13, 2022", Oregon, UCLA,35,30,84,81
0,"Thursday, January 13, 2022", UC Riverside, Cal Poly,22,32,57,46
0,"Friday, March 4, 2022", Winthrop, High Point,32,17,68,51
0,"Thursday, January 13, 2022", Cal St. Fullerton, Cal St. Northridge,40,35,79,64
0,"Thursday, January 13, 2022", Long Beach St., UC Santa Barbara,26,34,65,58
0,"Thursday, January 13, 2022", USC, Oregon St.,37,42,81,71
0,"Thursday, January 13, 2022", Old Dominion, UTSA,33,21,83,51
0,"Thursday, January 13, 2022", Appalachian St., Coastal Carolina,39,32,61,60
0,"Saturday, March 5, 2022", Bryant, Mount St. Mary's,37,34,70,69
0,"Thursday, January 13, 2022", Oakland, Cleveland St.,32,33,70,65
0,"Thursday, January 13, 2022", Butler, Georgetown,27,32,72,58
0,"Thursday, January 13, 2022", Gonzaga, BYU,61,49,110,84
0,"Saturday, March 5, 2022", Wagner, LIU,47,31,82,62
0,"Thursday, January 13, 2022", Iowa, Indiana,41,48,83,74
0,"Thursday, January 13, 2022", Louisiana Tech, Southern Miss,31,24,80,57
0,"Thursday, January 13, 2022", Loyola MD, Lafayette,35,22,74,60
0,"Thursday, January 13, 2022", North Texas, Marshall,27,35,69,65
0,"Thursday, January 13, 2022", Mercer, VMI,52,34,97,91
0,"Thursday, March 3, 2022", Southeast Missouri St., Tennessee St.,36,20,79,55
0,"Thursday, March 3, 2022", Morehead St., Tennessee Tech,32,26,73,56
0,"Thursday, January 13, 2022", Saint Mary's, Pepperdine,30,39,77,62
0,"Thursday, January 13, 2022", San Diego, Portland,30,37,68,63
0,"Thursday, January 13, 2022", San Francisco, Loyola Marymount,52,29,97,73
0,"Friday, March 4, 2022", Gardner Webb, Campbell,23,22,54,53
0,"Saturday, January 15, 2022", South Dakota, Nebraska Omaha,57,33,105,70
0,"Thursday, January 13, 2022", South Dakota St., Nebraska Omaha,40,49,95,86
0,"Thursday, January 13, 2022", Wisconsin, Ohio St.,40,27,78,68
0,"Thursday, January 13, 2022", Northern Kentucky, Youngstown St.,28,24,68,67
0,"Friday, January 14, 2022", Buffalo, Ball St.,30,34,74,68
0,"Friday, January 14, 2022", Iona, Manhattan,45,34,88,76
0,"Friday, January 14, 2022", Siena, Marist,38,24,67,60
0,"Thursday, January 13, 2022", Niagara, Canisius,29,31,68,58
0,"Friday, January 14, 2022", Saint Peter's, Monmouth,33,24,67,62
0,"Friday, January 14, 2022", Purdue, Nebraska,48,33,92,65
0,"Friday, January 14, 2022", Davidson, Richmond,39,47,87,84
0,"Friday, January 14, 2022", St. Bonaventure, VCU,34,28,73,53
0,"Saturday, January 15, 2022", Oakland, Purdue Fort Wayne,36,30,76,68
0,"Saturday, January 15, 2022", Wagner, St. Francis NY,34,31,81,76
0,"Saturday, January 15, 2022", Iowa St., Texas,38,31,79,70
0,"Saturday, January 15, 2022", Drexel, Northeastern,23,24,76,68
0,"Saturday, January 15, 2022", Penn, Dartmouth,34,38,78,68
0,"Saturday, January 15, 2022", Saint Louis, Fordham,27,21,63,45
0,"Saturday, January 15, 2022", Milwaukee, IUPUI,38,25,89,54
0,"Saturday, January 15, 2022", East Tennessee St., Samford,46,46,88,85
0,"Saturday, January 15, 2022", SMU, Tulane,41,36,75,66
0,"Saturday, January 15, 2022", Louisiana Monroe, UT Arlington,25,24,62,55
0,"Saturday, January 15, 2022", Texas A&M, Missouri,34,24,67,64
0,"Saturday, January 15, 2022", East Carolina, Memphis,30,44,72,71
0,"Saturday, January 15, 2022", Towson, Elon,31,26,59,54
0,"Saturday, March 5, 2022", Louisiana, Texas St.,25,31,79,72
0,"Saturday, January 15, 2022", Norfolk St., Howard,32,38,77,74
0,"Saturday, January 15, 2022", Chicago St., Lamar,41,34,67,56
0,"Saturday, January 15, 2022", McNeese St., Houston Baptist,39,37,78,75
0,"Saturday, January 15, 2022", Pittsburgh, Louisville,28,24,65,53
0,"Saturday, January 15, 2022", Princeton, Brown,41,42,76,74
0,"Saturday, January 15, 2022", Seattle, Dixie St.,44,26,79,68
0,"Saturday, January 15, 2022", Kennesaw St., Stetson,35,38,77,49
0,"Saturday, January 15, 2022", Morehead St., Tennessee St.,31,41,71,64
0,"Saturday, January 15, 2022", Washington St., California,27,29,65,57
0,"Saturday, March 5, 2022", Troy, Little Rock,37,26,69,62
0,"Saturday, January 15, 2022", Northern Illinois, Eastern Michigan,39,32,77,70
0,"Saturday, January 15, 2022", Tennessee Tech, Tennessee Martin,42,36,76,70
0,"Saturday, January 15, 2022", Texas A&M Corpus Chris, Incarnate Word,32,24,80,64
0,"Saturday, January 15, 2022", Wake Forest, Virginia,29,27,63,55
0,"Saturday, January 15, 2022", Murray St., Belmont,35,48,82,60
0,"Saturday, January 15, 2022", Bellarmine, Lipscomb,37,34,77,71
0,"Friday, March 4, 2022", Murray St., Southeast Missouri St.,51,31,88,74
0,"Saturday, January 15, 2022", New Orleans, Nicholls St.,37,32,78,66
0,"Saturday, January 15, 2022", Jacksonville, North Florida,24,21,54,51
0,"Saturday, January 15, 2022", Southeastern Louisiana, Northwestern St.,40,40,79,74
0,"Saturday, January 15, 2022", Texas St., Louisiana,32,32,72,68
0,"Saturday, January 15, 2022", Alabama St., Alabama A&M,30,22,59,55
0,"Saturday, January 15, 2022", Middle Tennessee, FIU,25,20,50,39
0,"Saturday, January 15, 2022", New Mexico St., Abilene Christian,28,24,77,63
0,"Saturday, January 15, 2022", Houston, Tulsa,21,38,66,64
0,"Saturday, January 15, 2022", Virginia Tech, Notre Dame,32,40,79,73
0,"Saturday, January 15, 2022", Washington, Stanford,43,25,67,64
0,"Saturday, January 15, 2022", Grambling St., Southern,43,44,83,77
0,"Saturday, January 15, 2022", Jacksonville St., Eastern Kentucky,34,36,76,65
0,"Saturday, January 15, 2022", Liberty, Florida Gulf Coast,40,31,78,75
0,"Saturday, January 15, 2022", Illinois Chicago, Green Bay,25,36,80,63
0,"Saturday, January 15, 2022", Long Beach St., Cal St. Northridge,30,29,71,55
0,"Saturday, January 15, 2022", Robert Morris, Northern Kentucky,35,28,74,64
0,"Saturday, January 15, 2022", South Alabama, Georgia Southern,33,20,73,67
0,"Saturday, January 15, 2022", Missouri St., Valparaiso,26,34,74,57
0,"Saturday, January 15, 2022", Arizona, Utah,34,31,82,64
0,"Saturday, January 15, 2022", Grand Canyon, Tarleton St.,44,22,80,59
0,"Saturday, January 15, 2022", Oral Roberts, UMKC,32,36,84,72
0,"Saturday, January 15, 2022", Auburn, Mississippi,44,38,80,71
0,"Friday, March 4, 2022", Northern Iowa, Illinois St.,40,30,78,65
0,"Saturday, January 15, 2022", Wyoming, Utah St.,31,31,71,69
0,"Saturday, January 15, 2022", Cal Baptist, Utah Valley,35,35,75,73
0,"Saturday, January 15, 2022", UCLA, Oregon St.,43,35,81,65
0,"Saturday, January 15, 2022", Oregon, USC,29,45,79,69
0,"Saturday, January 15, 2022", Dayton, Duquesne,28,40,72,52
0,"Saturday, January 15, 2022", Alcorn St., Texas Southern,46,32,73,72
0,"Saturday, January 15, 2022", Colorado, Arizona St.,34,37,75,57
0,"Saturday, January 15, 2022", Florida A&M, Arkansas Pine Bluff,28,27,71,66
0,"Saturday, January 15, 2022", Oklahoma St., Baylor,22,34,61,54
0,"Saturday, March 5, 2022", Bellarmine, Liberty,26,18,53,50
0,"Saturday, January 15, 2022", Bryant, Mount St. Mary's,37,28,73,66
0,"Saturday, January 15, 2022", Campbell, Radford,29,28,70,58
0,"Sunday, March 6, 2022", Colgate, Lehigh,38,26,81,61
0,"Saturday, January 15, 2022", Winthrop, Charleston Southern,33,33,70,65
0,"Saturday, January 15, 2022", Charlotte, UTSA,34,22,62,53
0,"Saturday, January 15, 2022", Chattanooga, Furman,33,38,71,69
0,"Saturday, January 15, 2022", Harvard, Columbia,41,44,91,82
0,"Saturday, January 15, 2022", Duke, N.C. State,45,36,88,73
0,"Saturday, January 15, 2022", Vanderbilt, Georgia,36,28,73,66
0,"Sunday, March 6, 2022", Navy, Boston University,27,23,85,80
0,"Saturday, January 15, 2022", Hawaii, UC San Diego,41,18,79,56
0,"Saturday, January 15, 2022", High Point, North Carolina A&T,42,33,78,71
0,"Saturday, January 15, 2022", Hofstra, Delaware,31,35,82,77
0,"Saturday, January 15, 2022", Idaho St., Idaho,35,34,81,74
0,"Saturday, January 15, 2022", Kansas St., Texas Tech,26,28,62,51
0,"Saturday, January 15, 2022", Kentucky, Tennessee,52,38,107,79
0,"Saturday, January 15, 2022", Arkansas, LSU,33,31,65,58
0,"Saturday, January 15, 2022", Marquette, Seton Hall,44,41,73,72
0,"Saturday, January 15, 2022", Rice, Marshall,31,44,87,77
0,"Saturday, January 15, 2022", Rutgers, Maryland,38,27,70,59
0,"Saturday, January 15, 2022", St. Francis PA, Merrimack,18,29,62,46
0,"Saturday, January 15, 2022", Northwestern, Michigan St.,33,38,64,62
0,"Monday, March 7, 2022", Northern Kentucky, Purdue Fort Wayne,19,25,57,43
0,"Monday, March 7, 2022", Wright St., Cleveland St.,26,36,82,67
0,"Saturday, January 15, 2022", Western Illinois, North Dakota St.,34,48,90,79
0,"Saturday, January 15, 2022", UTEP, Old Dominion,26,26,78,70
0,"Saturday, January 15, 2022", Portland, Pepperdine,32,43,82,63
0,"Saturday, March 5, 2022", Appalachian St., Georgia Southern,37,25,73,60
0,"Saturday, January 15, 2022", Portland St., Sacramento St.,27,32,67,62
0,"Saturday, January 15, 2022", Sacred Heart, Fairleigh Dickinson,37,30,77,71
0,"Saturday, January 15, 2022", BYU, San Francisco,28,27,71,69
0,"Saturday, January 15, 2022", Colorado St., San Jose St.,17,35,78,42
0,"Friday, March 4, 2022", Morehead St., Belmont,21,30,53,51
0,"Saturday, January 15, 2022", South Dakota St., Denver,44,23,80,62
0,"Saturday, January 15, 2022", Northern Iowa, Southern Illinois,26,36,69,68
0,"Wednesday, March 9, 2022", Norfolk St., Delaware St.,31,30,74,66
0,"Saturday, January 15, 2022", Florida St., Syracuse,37,36,76,71
0,"Saturday, January 15, 2022", TCU, Oklahoma,27,29,59,58
0,"Wednesday, March 9, 2022", Coppin St., Howard,24,30,59,57
0,"Saturday, January 15, 2022", USC Upstate, UNC Asheville,33,35,76,73
0,"Saturday, January 15, 2022", Wofford, Western Carolina,35,47,84,64
0,"Saturday, January 15, 2022", North Texas, Western Kentucky,30,37,65,60
0,"Saturday, January 15, 2022", Miami OH, Western Michigan,33,32,70,62
0,"Saturday, January 15, 2022", James Madison, William & Mary,45,35,95,91
0,"Saturday, January 15, 2022", Xavier, Creighton,29,34,80,73
0,"Saturday, January 15, 2022", Youngstown St., Wright St.,40,46,90,87
0,"Sunday, January 16, 2022", Navy, Boston University,32,30,72,65
0,"Sunday, January 16, 2022", Iona, Niagara,36,26,78,55
0,"Sunday, January 16, 2022", Quinnipiac, Fairfield,36,28,72,66
0,"Sunday, January 16, 2022", Saint Peter's, Rider,21,35,58,51
0,"Friday, March 4, 2022", Portland, San Diego,34,29,73,55
0,"Sunday, January 16, 2022", Illinois St., Bradley,26,40,74,65
0,"Sunday, January 16, 2022", Lafayette, Army,23,26,68,54
0,"Sunday, January 16, 2022", Binghamton, Maine,37,42,73,65
0,"Sunday, January 16, 2022", Iowa, Minnesota,27,43,81,71
0,"Sunday, January 16, 2022", Louisiana Tech, Southern Miss,26,30,76,62
0,"Sunday, January 16, 2022", St. John's, Georgetown,43,32,88,69
0,"Sunday, January 16, 2022", Villanova, Butler,39,23,82,42
0,"Monday, January 17, 2022", George Washington, George Mason,35,31,77,76
0,"Monday, January 17, 2022", Yale, Brown,32,35,66,63
0,"Monday, January 17, 2022", Elon, James Madison,46,31,90,67
0,"Monday, January 17, 2022", UNC Wilmington, Charleston,34,36,86,78
0,"Monday, January 17, 2022", Harvard, Dartmouth,31,39,60,59
0,"Monday, January 17, 2022", Wagner, Fairleigh Dickinson,41,25,95,64
0,"Monday, January 17, 2022", Arkansas Pine Bluff, Bethune Cookman,34,21,69,63
0,"Monday, January 17, 2022", Bryant, St. Francis PA,32,15,82,52
0,"Saturday, March 5, 2022", Longwood, USC Upstate,33,36,79,70
0,"Tuesday, January 18, 2022", Florida St., Duke,33,38,79,78
0,"Monday, January 17, 2022", Notre Dame, Howard,30,31,71,68
0,"Monday, January 17, 2022", Purdue, Illinois,26,37,96,88
0,"Monday, January 17, 2022", Mount St. Mary's, Merrimack,30,31,57,50
0,"Monday, January 17, 2022", Indiana, Nebraska,39,45,78,71
0,"Monday, January 17, 2022", Delaware, Northeastern,29,39,82,76
0,"Monday, January 17, 2022", La Salle, Saint Joseph's,33,24,75,64
0,"Monday, January 17, 2022", LIU, St. Francis NY,33,40,80,65
0,"Monday, January 17, 2022", Towson, William & Mary,36,47,91,69
0,"Tuesday, January 18, 2022", Akron, Western Michigan,41,44,74,73
0,"Tuesday, January 18, 2022", Bellarmine, North Alabama,35,22,68,60
0,"Tuesday, January 18, 2022", Eastern Kentucky, Lipscomb,41,37,86,72
0,"Tuesday, January 18, 2022", Liberty, Jacksonville,40,30,88,49
0,"Tuesday, January 18, 2022", Missouri, Mississippi,23,38,78,53
0,"Monday, January 17, 2022", Kennesaw St., North Florida,34,28,62,60
0,"Tuesday, January 18, 2022", Kansas, Oklahoma,32,34,67,64
0,"Tuesday, January 18, 2022", Florida Gulf Coast, Stetson,32,47,93,91
0,"Tuesday, January 18, 2022", Houston, South Florida,38,18,74,55
0,"Tuesday, January 18, 2022", Syracuse, Clemson,40,39,91,78
0,"Saturday, March 5, 2022", Chattanooga, The Citadel,37,23,71,66
0,"Tuesday, January 18, 2022", Cal St. Bakersfield, Cal Poly,30,30,73,60
0,"Tuesday, January 18, 2022", Fresno St., Utah St.,21,31,61,54
0,"Tuesday, January 18, 2022", Arkansas, South Carolina,33,40,75,59
0,"Tuesday, January 18, 2022", Miami FL, North Carolina,49,22,85,57
0,"Tuesday, January 18, 2022", Michigan, Maryland,39,19,83,64
0,"Tuesday, January 18, 2022", Wisconsin, Northwestern,35,41,82,76
0,"Saturday, March 5, 2022", Furman, Mercer,46,27,80,66
0,"Tuesday, January 18, 2022", Kansas St., Texas,35,31,66,65
0,"Tuesday, January 18, 2022", Texas Tech, Iowa St.,26,23,72,60
0,"Tuesday, January 18, 2022", Toledo, Ball St.,38,35,83,70
0,"Tuesday, January 18, 2022", Baylor, West Virginia,33,37,77,68
0,"Wednesday, January 19, 2022", Wyoming, San Jose St.,45,37,84,69
0,"Wednesday, January 19, 2022", Colgate, Bucknell,29,33,75,56
0,"Wednesday, January 19, 2022", Lehigh, Navy,30,34,69,61
0,"Sunday, March 6, 2022", Binghamton, New Hampshire,34,36,72,69
0,"Wednesday, January 19, 2022", Valparaiso, Northern Iowa,34,39,83,80
0,"Wednesday, January 19, 2022", Wofford, The Citadel,40,34,89,77
0,"Wednesday, January 19, 2022", Missouri St., Illinois St.,44,34,88,63
0,"Wednesday, January 19, 2022", Oklahoma St., TCU,20,25,57,56
0,"Wednesday, January 19, 2022", Kentucky, Texas A&M,35,30,64,58
0,"Wednesday, January 19, 2022", Virginia, Pittsburgh,25,29,66,61
0,"Wednesday, January 19, 2022", Auburn, Georgia,52,27,83,60
0,"Wednesday, January 19, 2022", Charleston Southern, High Point,34,23,70,66
0,"Wednesday, January 19, 2022", Creighton, St. John's,49,34,87,64
0,"Tuesday, January 25, 2022", Dayton, Fordham,37,25,68,61
0,"Wednesday, January 19, 2022", Bradley, Drake,35,40,83,71
0,"Wednesday, January 19, 2022", East Tennessee St., Mercer,28,32,72,64
0,"Wednesday, January 19, 2022", Florida, Mississippi St.,35,41,80,72
0,"Wednesday, January 19, 2022", Furman, Western Carolina,33,16,88,50
0,"Wednesday, January 19, 2022", USC Upstate, Gardner Webb,29,33,74,61
0,"Wednesday, January 19, 2022", Hartford, New Hampshire,38,30,69,57
0,"Sunday, March 6, 2022", Hartford, Albany,26,13,61,49
0,"Wednesday, January 19, 2022", Longwood, Campbell,27,33,72,64
0,"Wednesday, January 19, 2022", Vermont, NJIT,29,48,83,57
0,"Sunday, March 6, 2022", Vermont, NJIT,48,27,98,59
0,"Wednesday, January 19, 2022", Radford, Hampton,30,28,54,51
0,"Wednesday, January 19, 2022", Rutgers, Iowa,24,27,48,46
0,"Wednesday, January 19, 2022", Albany, UMBC,28,30,66,54
0,"Wednesday, January 19, 2022", Marquette, Villanova,29,30,57,54
0,"Thursday, January 20, 2022", Drexel, Elon,37,27,77,49
0,"Thursday, January 20, 2022", Florida Atlantic, Western Kentucky,33,36,78,69
0,"Thursday, January 20, 2022", Appalachian St., Georgia St.,27,35,61,60
0,"Thursday, January 20, 2022", SMU, Memphis,21,32,70,62
0,"Thursday, January 20, 2022", Morehead St., Belmont,44,33,83,74
0,"Thursday, January 20, 2022", Chattanooga, UNC Greensboro,30,34,72,64
0,"Thursday, January 20, 2022", VMI, Samford,51,41,99,80
0,"Thursday, January 20, 2022", USC, Colorado,25,25,61,58
0,"Thursday, January 20, 2022", Monmouth, Fairfield,33,31,61,58
0,"Thursday, January 20, 2022", Troy, Louisiana Monroe,29,43,73,65
0,"Thursday, January 20, 2022", Sam Houston St., New Mexico St.,38,18,71,46
0,"Thursday, January 20, 2022", Seattle, Abilene Christian,22,35,72,62
0,"Thursday, January 20, 2022", Green Bay, Detroit Mercy,38,32,70,63
0,"Thursday, January 20, 2022", Northern Kentucky, Illinois Chicago,31,25,74,70
0,"Thursday, January 20, 2022", Milwaukee, Oakland,37,23,88,78
0,"Thursday, January 20, 2022", Murray St., Eastern Illinois,48,22,91,51
0,"Thursday, January 20, 2022", New Orleans, Southeastern Louisiana,30,41,78,72
0,"Thursday, January 20, 2022", Nicholls St., Northwestern St.,28,24,69,58
0,"Thursday, January 20, 2022", Oral Roberts, North Dakota,39,32,80,76
0,"Thursday, January 20, 2022", Southeast Missouri St., Tennessee St.,41,34,85,63
0,"Thursday, January 20, 2022", Cal Baptist, Tarleton St.,28,40,88,84
0,"Thursday, January 20, 2022", Utah Valley, UT Rio Grande Valley,29,30,66,56
0,"Thursday, January 20, 2022", Houston Baptist, Incarnate Word,24,31,68,65
0,"Thursday, January 20, 2022", Tennessee Tech, SIU Edwardsville,50,36,94,76
0,"Thursday, January 20, 2022", Austin Peay, Tennessee Martin,28,33,72,57
0,"Thursday, January 20, 2022", UTEP, UTSA,27,38,69,64
0,"Saturday, March 5, 2022", Winthrop, Gardner Webb,31,30,76,67
0,"Thursday, January 20, 2022", Cal St. Fullerton, UC Irvine,24,32,65,63
0,"Saturday, March 5, 2022", San Francisco, BYU,27,24,75,63
0,"Thursday, January 20, 2022", UCLA, Utah,32,31,63,58
0,"Thursday, January 20, 2022", Washington, Oregon St.,38,36,82,72
0,"Thursday, January 20, 2022", Arkansas St., UT Arlington,26,35,75,70
0,"Thursday, January 20, 2022", BYU, San Diego,31,31,79,71
0,"Thursday, January 20, 2022", Connecticut, Butler,28,24,75,56
0,"Thursday, January 20, 2022", Hawaii, Cal St. Bakersfield,28,26,63,59
0,"Thursday, January 20, 2022", UC Davis, Cal St. Northridge,29,29,64,47
0,"Thursday, January 20, 2022", Delaware, William & Mary,42,36,84,74
0,"Thursday, January 20, 2022", Eastern Washington, Sacramento St.,38,29,75,62
0,"Thursday, January 20, 2022", FIU, Marshall,29,31,70,66
0,"Thursday, January 20, 2022", Coastal Carolina, Georgia Southern,28,31,76,72
0,"Thursday, January 20, 2022", Northern Colorado, Idaho,39,46,87,70
0,"Thursday, January 20, 2022", Indiana, Purdue,37,28,68,65
0,"Thursday, January 20, 2022", UNC Wilmington, James Madison,30,31,71,70
0,"Thursday, January 20, 2022", Loyola Marymount, Pepperdine,36,26,85,80
0,"Thursday, January 20, 2022", North Texas, Charlotte,22,20,65,51
0,"Thursday, January 20, 2022", Montana St., Northern Arizona,35,50,89,84
0,"Thursday, January 20, 2022", Rice, Old Dominion,40,38,77,69
0,"Thursday, January 20, 2022", Saint Mary's, Santa Clara,37,30,73,65
0,"Thursday, January 20, 2022", Stephen F. Austin, Grand Canyon,32,31,71,46
0,"Thursday, January 20, 2022", Towson, Charleston,32,24,74,67
0,"Thursday, January 20, 2022", Weber St., Idaho St.,48,33,95,63
0,"Thursday, March 10, 2022", Akron, Buffalo,32,32,70,68
0,"Friday, January 21, 2022", Canisius, Rider,34,29,70,69
0,"Friday, January 21, 2022", St. Bonaventure, Duquesne,22,33,64,56
0,"Friday, January 21, 2022", St. Francis NY, Fairleigh Dickinson,33,34,80,78
0,"Friday, January 21, 2022", Manhattan, Siena,31,29,75,68
0,"Friday, January 21, 2022", Mount St. Mary's, Sacred Heart,55,26,98,59
0,"Friday, January 21, 2022", Saint Peter's, Niagara,32,30,74,68
0,"Friday, January 21, 2022", Purdue Fort Wayne, Robert Morris,43,20,86,62
0,"Friday, January 21, 2022", Buffalo, Kent St.,34,24,64,51
0,"Friday, January 21, 2022", Cleveland St., Youngstown St.,32,31,64,61
0,"Friday, January 21, 2022", Maryland, Illinois,37,35,81,65
0,"Friday, January 21, 2022", Michigan St., Wisconsin,26,42,86,74
0,"Saturday, January 22, 2022", Valparaiso, Indiana St.,40,35,75,73
0,"Saturday, January 22, 2022", Chattanooga, VMI,37,41,78,74
0,"Saturday, January 22, 2022", Army, Navy,40,18,74,73
0,"Saturday, January 22, 2022", William & Mary, Drexel,28,34,83,75
0,"Saturday, January 22, 2022", Davidson, Fordham,31,24,69,66
0,"Saturday, January 22, 2022", Coastal Carolina, Georgia St.,30,26,72,68
